billing_cycle_id,customer_segment,county,rate_plan_id,bill_status,bill_count,account_count,total_bill_amount,avg_bill_amount,total_kwh_usage,avg_kwh_usage,paid_bills,generated_bills,past_due_bills,exception_bills
2024-01,Mining,SANTA CLARA,R-MIN-GEN,Paid,2,2,9818.68,4909.34,54129.37,27064.69,2,0,0,0
2024-01,Mining,SANTA CLARA,R-MIN-GEN,Past Due,3,3,20842.95,6947.65,109058.86,36352.95,0,0,3,0
2024-01,Mining,SONOMA,R-MIN-GEN,Paid,2,2,13670.55,6835.27,71684.34,35842.17,2,0,0,0
2024-01,Mining,YOLO,R-MIN-GEN,Generated,1,1,5608.1,5608.1,30264.08,30264.08,0,1,0,0
2024-01,Residential,ALAMEDA,R-RES-TOU,Exception,39,39,0.0,,16324.79,604.62,0,0,0,39
2024-01,Residential,ALAMEDA,R-RES-TOU,Generated,58,58,11001.5,189.68,35255.84,607.86,0,58,0,0
2024-01,Residential,ALAMEDA,R-RES-TOU,Paid,278,278,52706.21,189.59,169390.22,609.32,278,0,0,0
2024-01,Residential,ALAMEDA,R-RES-TOU,Past Due,41,41,8197.7,199.94,26128.75,637.29,0,0,41,0
2024-01,Residential,AMADOR,R-RES-TOU,Exception,1,1,0.0,,424.83,424.83,0,0,0,1
2024-01,Residential,AMADOR,R-RES-TOU,Generated,2,2,164.74,82.37,521.26,260.63,0,2,0,0
2024-01,Residential,AMADOR,R-RES-TOU,Paid,12,12,2428.12,202.34,7769.68,647.47,12,0,0,0
2024-01,Residential,AMADOR,R-RES-TOU,Past Due,1,1,252.82,252.82,793.94,793.94,0,0,1,0
2024-01,Residential,BUTTE,R-RES-TOU,Exception,4,4,0.0,,1019.85,509.93,0,0,0,4
2024-01,Residential,BUTTE,R-RES-TOU,Generated,9,9,1837.45,204.16,5824.03,647.11,0,9,0,0
2024-01,Residential,BUTTE,R-RES-TOU,Paid,33,33,5833.48,176.77,18837.16,570.82,33,0,0,0
2024-01,Residential,BUTTE,R-RES-TOU,Past Due,1,1,97.43,97.43,316.41,316.41,0,0,1,0
2024-01,Residential,CALAVERAS,R-RES-TOU,Exception,1,1,0.0,,312.84,312.84,0,0,0,1
2024-01,Residential,CALAVERAS,R-RES-TOU,Generated,3,3,619.65,206.55,1968.07,656.02,0,3,0,0
2024-01,Residential,CALAVERAS,R-RES-TOU,Paid,11,11,2354.65,214.06,7452.65,677.51,11,0,0,0
2024-01,Residential,COLUSA,R-RES-TOU,Exception,1,1,0.0,,516.69,516.69,0,0,0,1
2024-01,Residential,COLUSA,R-RES-TOU,Generated,1,1,278.4,278.4,865.0,865.0,0,1,0,0
2024-01,Residential,COLUSA,R-RES-TOU,Paid,7,7,1252.52,178.93,4073.5,581.93,7,0,0,0
2024-01,Residential,COLUSA,R-RES-TOU,Past Due,1,1,97.45,97.45,316.48,316.48,0,0,1,0
2024-01,Residential,CONTRA COSTA,R-RES-TOU,Exception,33,33,0.0,,15592.47,577.5,0,0,0,33
2024-01,Residential,CONTRA COSTA,R-RES-TOU,Generated,47,47,9368.26,199.32,29909.26,636.37,0,47,0,0
2024-01,Residential,CONTRA COSTA,R-RES-TOU,Paid,182,182,34082.88,187.27,109355.88,600.86,182,0,0,0
2024-01,Residential,CONTRA COSTA,R-RES-TOU,Past Due,28,28,5229.4,186.76,16795.54,599.84,0,0,28,0
2024-01,Residential,EL DORADO,R-RES-TOU,Exception,5,5,0.0,,1644.36,548.12,0,0,0,5
2024-01,Residential,EL DORADO,R-RES-TOU,Generated,9,9,2306.72,256.3,7181.89,797.99,0,9,0,0
2024-01,Residential,EL DORADO,R-RES-TOU,Paid,25,25,4461.04,178.44,14498.41,579.94,25,0,0,0
2024-01,Residential,EL DORADO,R-RES-TOU,Past Due,2,2,313.87,156.94,989.74,494.87,0,0,2,0
2024-01,Residential,FRESNO,R-RES-TOU,Exception,13,13,0.0,,5825.0,485.42,0,0,0,13
2024-01,Residential,FRESNO,R-RES-TOU,Generated,51,51,9086.66,178.17,29426.78,577.0,0,51,0,0
2024-01,Residential,FRESNO,R-RES-TOU,Paid,180,180,35604.4,197.8,113935.52,632.98,180,0,0,0
2024-01,Residential,FRESNO,R-RES-TOU,Past Due,27,27,5652.16,209.34,17930.24,664.08,0,0,27,0
2024-01,Residential,GLENN,R-RES-TOU,Exception,2,2,0.0,,398.47,398.47,0,0,0,2
2024-01,Residential,GLENN,R-RES-TOU,Generated,1,1,117.17,117.17,389.52,389.52,0,1,0,0
2024-01,Residential,GLENN,R-RES-TOU,Paid,11,11,1830.4,166.4,5916.48,537.86,11,0,0,0
2024-01,Residential,HUMBOLDT,R-RES-TOU,Generated,6,6,914.9,152.48,2983.37,497.23,0,6,0,0
2024-01,Residential,HUMBOLDT,R-RES-TOU,Paid,16,16,2809.87,175.62,9107.26,569.2,16,0,0,0
2024-01,Residential,HUMBOLDT,R-RES-TOU,Past Due,2,2,722.63,361.31,2190.63,1095.32,0,0,2,0
2024-01,Residential,KERN,R-RES-TOU,Exception,54,54,0.0,,20926.47,634.14,0,0,0,54
2024-01,Residential,KERN,R-RES-TOU,Generated,97,97,16823.28,173.44,54430.53,561.14,0,97,0,0
2024-01,Residential,KERN,R-RES-TOU,Paid,409,409,74746.24,182.75,240521.79,588.07,409,0,0,0
2024-01,Residential,KERN,R-RES-TOU,Past Due,39,39,7783.43,199.58,24869.49,637.68,0,0,39,0
2024-01,Residential,KINGS,R-RES-TOU,Exception,8,8,0.0,,2810.86,562.17,0,0,0,8
2024-01,Residential,KINGS,R-RES-TOU,Generated,10,10,1919.45,191.94,6174.07,617.41,0,10,0,0
2024-01,Residential,KINGS,R-RES-TOU,Paid,35,35,6684.47,190.98,21478.59,613.67,35,0,0,0
2024-01,Residential,KINGS,R-RES-TOU,Past Due,5,5,852.52,170.5,2760.3,552.06,0,0,5,0
2024-01,Residential,LAKE,R-RES-TOU,Exception,3,3,0.0,,666.36,333.18,0,0,0,3
2024-01,Residential,LAKE,R-RES-TOU,Generated,3,3,638.59,212.86,2048.87,682.96,0,3,0,0
2024-01,Residential,LAKE,R-RES-TOU,Paid,8,8,1391.78,173.97,4508.75,563.59,8,0,0,0
2024-01,Residential,LAKE,R-RES-TOU,Past Due,1,1,114.57,114.57,379.88,379.88,0,0,1,0
2024-01,Residential,MADERA,R-RES-TOU,Exception,4,4,0.0,,1980.67,495.17,0,0,0,4
2024-01,Residential,MADERA,R-RES-TOU,Generated,6,6,1160.57,193.43,3710.87,618.48,0,6,0,0
2024-01,Residential,MADERA,R-RES-TOU,Paid,37,37,6865.5,185.55,21973.16,593.87,37,0,0,0
2024-01,Residential,MADERA,R-RES-TOU,Past Due,2,2,404.12,202.06,1232.2,616.1,0,0,2,0
2024-01,Residential,MARIN,R-RES-TOU,Exception,4,4,0.0,,630.61,315.31,0,0,0,4
2024-01,Residential,MARIN,R-RES-TOU,Generated,14,14,2745.77,196.13,8838.75,631.34,0,14,0,0
2024-01,Residential,MARIN,R-RES-TOU,Paid,25,25,5064.38,202.58,16227.93,649.12,25,0,0,0
2024-01,Residential,MARIN,R-RES-TOU,Past Due,3,3,468.85,156.28,1523.93,507.98,0,0,3,0
2024-01,Residential,MARIPOSA,R-RES-TOU,Paid,2,2,436.77,218.38,1396.6,698.3,2,0,0,0
2024-01,Residential,MARIPOSA,R-RES-TOU,Past Due,1,1,144.91,144.91,492.25,492.25,0,0,1,0
2024-01,Residential,MENDOCINO,R-RES-TOU,Exception,3,3,0.0,,1667.59,555.86,0,0,0,3
2024-01,Residential,MENDOCINO,R-RES-TOU,Generated,4,4,798.93,199.73,2565.01,641.25,0,4,0,0
2024-01,Residential,MENDOCINO,R-RES-TOU,Paid,12,12,2549.1,212.42,8087.33,673.94,12,0,0,0
2024-01,Residential,MENDOCINO,R-RES-TOU,Past Due,1,1,137.25,137.25,463.9,463.9,0,0,1,0
2024-01,Residential,MERCED,R-RES-TOU,Exception,11,11,0.0,,4302.0,614.57,0,0,0,11
2024-01,Residential,MERCED,R-RES-TOU,Generated,21,21,3601.21,171.49,11824.9,563.09,0,21,0,0
2024-01,Residential,MERCED,R-RES-TOU,Paid,79,79,14399.16,182.27,46517.13,588.82,79,0,0,0
2024-01,Residential,MERCED,R-RES-TOU,Past Due,7,7,1474.09,210.58,4704.1,672.01,0,0,7,0
2024-01,Residential,MONTEREY,R-RES-TOU,Exception,10,10,0.0,,4615.38,576.92,0,0,0,10
2024-01,Residential,MONTEREY,R-RES-TOU,Generated,7,7,1374.21,196.32,4442.6,634.66,0,7,0,0
2024-01,Residential,MONTEREY,R-RES-TOU,Paid,58,58,9599.02,165.5,31161.65,537.27,58,0,0,0
2024-01,Residential,MONTEREY,R-RES-TOU,Past Due,6,6,891.58,148.6,2886.71,481.12,0,0,6,0
2024-01,Residential,NAPA,R-RES-TOU,Exception,4,4,0.0,,1491.63,372.91,0,0,0,4
2024-01,Residential,NAPA,R-RES-TOU,Generated,6,6,1126.96,187.83,3614.62,602.44,0,6,0,0
2024-01,Residential,NAPA,R-RES-TOU,Paid,31,31,6033.43,194.63,19389.98,625.48,31,0,0,0
2024-01,Residential,NAPA,R-RES-TOU,Past Due,3,3,792.98,264.33,2477.73,825.91,0,0,3,0
2024-01,Residential,NEVADA,R-RES-TOU,Exception,3,3,0.0,,598.24,299.12,0,0,0,3
2024-01,Residential,NEVADA,R-RES-TOU,Generated,8,8,1774.33,221.79,5564.89,695.61,0,8,0,0
2024-01,Residential,NEVADA,R-RES-TOU,Paid,11,11,1663.93,151.27,5458.05,496.19,11,0,0,0
2024-01,Residential,NEVADA,R-RES-TOU,Past Due,1,1,301.95,301.95,930.41,930.41,0,0,1,0
2024-01,Residential,PLACER,R-RES-TOU,Exception,18,18,0.0,,8977.43,641.25,0,0,0,18
2024-01,Residential,PLACER,R-RES-TOU,Generated,21,21,4786.39,227.92,15116.1,719.81,0,21,0,0
2024-01,Residential,PLACER,R-RES-TOU,Paid,65,65,11717.53,180.27,37841.44,582.18,65,0,0,0
2024-01,Residential,PLACER,R-RES-TOU,Past Due,8,8,1603.09,200.39,5183.08,647.88,0,0,8,0
2024-01,Residential,PLUMAS,R-RES-TOU,Generated,1,1,167.96,167.96,558.23,558.23,0,1,0,0
2024-01,Residential,PLUMAS,R-RES-TOU,Paid,4,4,606.97,151.74,1971.08,492.77,4,0,0,0
2024-01,Residential,PLUMAS,R-RES-TOU,Past Due,1,1,120.44,120.44,401.62,401.62,0,0,1,0
2024-01,Residential,SAN FRANCISCO,R-RES-TOU,Exception,14,14,0.0,,5174.17,646.77,0,0,0,14
2024-01,Residential,SAN FRANCISCO,R-RES-TOU,Generated,30,30,6624.64,220.82,20946.48,698.22,0,30,0,0
2024-01,Residential,SAN FRANCISCO,R-RES-TOU,Paid,119,119,21479.34,180.5,69342.91,582.71,119,0,0,0
2024-01,Residential,SAN FRANCISCO,R-RES-TOU,Past Due,14,14,2624.15,187.44,8407.66,600.55,0,0,14,0
2024-01,Residential,SAN JOAQUIN,R-RES-TOU,Exception,17,17,0.0,,6390.93,532.58,0,0,0,17
2024-01,Residential,SAN JOAQUIN,R-RES-TOU,Generated,31,31,6012.54,193.95,19145.87,617.61,0,31,0,0
2024-01,Residential,SAN JOAQUIN,R-RES-TOU,Paid,130,130,23728.99,182.53,76269.62,586.69,130,0,0,0
2024-01,Residential,SAN JOAQUIN,R-RES-TOU,Past Due,15,15,2532.3,168.82,8174.96,545.0,0,0,15,0
2024-01,Residential,SAN LUIS OBISPO,R-RES-TOU,Exception,5,5,0.0,,2019.96,673.32,0,0,0,5
2024-01,Residential,SAN LUIS OBISPO,R-RES-TOU,Generated,9,9,1475.83,163.98,4848.6,538.73,0,9,0,0
2024-01,Residential,SAN LUIS OBISPO,R-RES-TOU,Paid,40,40,7544.89,188.62,24286.41,607.16,40,0,0,0
2024-01,Residential,SAN LUIS OBISPO,R-RES-TOU,Past Due,2,2,299.11,149.56,980.9,490.45,0,0,2,0
2024-01,Residential,SAN MATEO,R-RES-TOU,Exception,18,18,0.0,,7351.54,565.5,0,0,0,18
2024-01,Residential,SAN MATEO,R-RES-TOU,Generated,20,20,3977.8,198.89,12650.39,632.52,0,20,0,0
2024-01,Residential,SAN MATEO,R-RES-TOU,Paid,100,100,17989.17,179.89,58036.53,580.37,100,0,0,0
2024-01,Residential,SAN MATEO,R-RES-TOU,Past Due,8,8,1277.77,159.72,4185.17,523.15,0,0,8,0
2024-01,Residential,SANTA BARBARA,R-RES-TOU,Exception,6,6,0.0,,3512.71,702.54,0,0,0,6
2024-01,Residential,SANTA BARBARA,R-RES-TOU,Generated,13,13,2100.99,161.61,6815.87,524.3,0,13,0,0
2024-01,Residential,SANTA BARBARA,R-RES-TOU,Paid,62,62,12042.5,194.23,38423.11,619.73,62,0,0,0
2024-01,Residential,SANTA BARBARA,R-RES-TOU,Past Due,6,6,1189.07,198.18,3850.35,641.73,0,0,6,0
2024-01,Residential,SANTA CLARA,R-RES-TOU,Exception,54,54,0.0,,18609.67,563.93,0,0,0,54
2024-01,Residential,SANTA CLARA,R-RES-TOU,Generated,117,117,21590.29,184.53,69498.31,594.0,0,117,0,0
2024-01,Residential,SANTA CLARA,R-RES-TOU,Paid,404,404,77426.91,191.65,248609.73,615.37,404,0,0,0
2024-01,Residential,SANTA CLARA,R-RES-TOU,Past Due,45,45,9356.43,207.92,29809.06,662.42,0,0,45,0
2024-01,Residential,SANTA CRUZ,R-RES-TOU,Exception,4,4,0.0,,946.85,473.43,0,0,0,4
2024-01,Residential,SANTA CRUZ,R-RES-TOU,Generated,11,11,2269.12,206.28,7275.05,661.37,0,11,0,0
2024-01,Residential,SANTA CRUZ,R-RES-TOU,Paid,19,19,3722.36,195.91,11917.5,627.24,19,0,0,0
2024-01,Residential,SANTA CRUZ,R-RES-TOU,Past Due,1,1,295.22,295.22,911.73,911.73,0,0,1,0
2024-01,Residential,SHASTA,R-RES-TOU,Exception,3,3,0.0,,697.95,697.95,0,0,0,3
2024-01,Residential,SHASTA,R-RES-TOU,Generated,10,10,1581.64,158.16,5196.24,519.62,0,10,0,0
2024-01,Residential,SHASTA,R-RES-TOU,Paid,17,17,3230.36,190.02,10417.07,612.77,17,0,0,0
2024-01,Residential,SHASTA,R-RES-TOU,Past Due,6,6,1349.9,224.98,4250.32,708.39,0,0,6,0
2024-01,Residential,SOLANO,R-RES-TOU,Exception,8,8,0.0,,1446.0,482.0,0,0,0,8
2024-01,Residential,SOLANO,R-RES-TOU,Generated,24,24,4856.16,202.34,15459.62,644.15,0,24,0,0
2024-01,Residential,SOLANO,R-RES-TOU,Paid,56,56,10872.54,194.15,34659.01,618.91,56,0,0,0
2024-01,Residential,SOLANO,R-RES-TOU,Past Due,14,14,2287.31,163.38,7471.52,533.68,0,0,14,0
2024-01,Residential,SONOMA,R-RES-TOU,Exception,6,6,0.0,,3114.95,519.16,0,0,0,6
2024-01,Residential,SONOMA,R-RES-TOU,Generated,16,16,3275.41,204.71,10508.22,656.76,0,16,0,0
2024-01,Residential,SONOMA,R-RES-TOU,Paid,48,48,8130.67,169.39,26565.43,553.45,48,0,0,0
2024-01,Residential,SONOMA,R-RES-TOU,Past Due,14,14,2147.87,153.42,6953.85,496.7,0,0,14,0
2024-01,Residential,SUTTER,R-RES-TOU,Exception,3,3,0.0,,1951.35,650.45,0,0,0,3
2024-01,Residential,SUTTER,R-RES-TOU,Generated,5,5,841.64,168.33,2769.45,553.89,0,5,0,0
2024-01,Residential,SUTTER,R-RES-TOU,Paid,16,16,3573.08,223.32,11261.65,703.85,16,0,0,0
2024-01,Residential,SUTTER,R-RES-TOU,Past Due,2,2,460.81,230.41,1442.97,721.49,0,0,2,0
2024-01,Residential,TUOLUMNE,R-RES-TOU,Exception,1,1,0.0,,677.96,677.96,0,0,0,1
2024-01,Residential,TUOLUMNE,R-RES-TOU,Generated,3,3,592.44,197.48,1909.31,636.44,0,3,0,0
2024-01,Residential,TUOLUMNE,R-RES-TOU,Paid,14,14,2297.58,164.11,7464.06,533.15,14,0,0,0
2024-01,Residential,TUOLUMNE,R-RES-TOU,Past Due,2,2,542.49,271.25,1690.23,845.12,0,0,2,0
2024-01,Residential,YOLO,R-RES-TOU,Exception,4,4,0.0,,1985.38,496.35,0,0,0,4
2024-01,Residential,YOLO,R-RES-TOU,Generated,6,6,1054.57,175.76,3441.86,573.64,0,6,0,0
2024-01,Residential,YOLO,R-RES-TOU,Paid,39,39,7356.66,188.63,23636.88,606.07,39,0,0,0
2024-01,Residential,YOLO,R-RES-TOU,Past Due,3,3,872.71,290.9,2656.56,885.52,0,0,3,0
2024-01,Residential,YUBA,R-RES-TOU,Exception,1,1,0.0,,958.12,958.12,0,0,0,1
2024-01,Residential,YUBA,R-RES-TOU,Generated,1,1,201.71,201.71,651.98,651.98,0,1,0,0
2024-01,Residential,YUBA,R-RES-TOU,Paid,15,15,3073.91,204.93,9787.59,652.51,15,0,0,0
2024-01,Residential,YUBA,R-RES-TOU,Past Due,3,3,867.79,289.26,2685.53,895.18,0,0,3,0
2024-01,Streetlighting,ALAMEDA,R-STLIGHT,Paid,6,6,3533.47,588.91,16710.49,2785.08,6,0,0,0
2024-01,Streetlighting,CONTRA COSTA,R-STLIGHT,Paid,1,1,581.11,581.11,2754.62,2754.62,1,0,0,0
2024-01,Streetlighting,FRESNO,R-STLIGHT,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-01,Streetlighting,FRESNO,R-STLIGHT,Paid,1,1,344.8,344.8,1709.47,1709.47,1,0,0,0
2024-01,Streetlighting,KERN,R-STLIGHT,Generated,1,1,673.67,673.67,3140.29,3140.29,0,1,0,0
2024-01,Streetlighting,KERN,R-STLIGHT,Paid,1,1,823.94,823.94,3766.4,3766.4,1,0,0,0
2024-01,Streetlighting,NEVADA,R-STLIGHT,Paid,1,1,785.54,785.54,3606.4,3606.4,1,0,0,0
2024-01,Streetlighting,PLACER,R-STLIGHT,Paid,1,1,766.56,766.56,3527.32,3527.32,1,0,0,0
2024-01,Streetlighting,SAN FRANCISCO,R-STLIGHT,Paid,1,1,646.89,646.89,3028.69,3028.69,1,0,0,0
2024-01,Streetlighting,SAN JOAQUIN,R-STLIGHT,Exception,1,1,0.0,,5560.53,5560.53,0,0,0,1
2024-01,Streetlighting,SAN JOAQUIN,R-STLIGHT,Paid,2,2,1369.54,684.77,6373.09,3186.55,2,0,0,0
2024-01,Streetlighting,SANTA CLARA,R-STLIGHT,Generated,2,2,1337.39,668.69,6239.14,3119.57,0,2,0,0
2024-01,Streetlighting,SANTA CLARA,R-STLIGHT,Paid,3,3,2327.67,775.89,10698.65,3566.22,3,0,0,0
2024-01,Streetlighting,SOLANO,R-STLIGHT,Paid,2,2,2087.37,1043.68,9364.02,4682.01,2,0,0,0
2024-01,"Transportation, Communications, & Utilities",ALAMEDA,R-TCU-GEN,Generated,1,1,1716.93,1716.93,7349.66,7349.66,0,1,0,0
2024-01,"Transportation, Communications, & Utilities",ALAMEDA,R-TCU-GEN,Paid,5,5,24606.51,4921.3,97608.64,19521.73,5,0,0,0
2024-01,"Transportation, Communications, & Utilities",BUTTE,R-TCU-GEN,Generated,1,1,10381.43,10381.43,38349.77,38349.77,0,1,0,0
2024-01,"Transportation, Communications, & Utilities",BUTTE,R-TCU-GEN,Paid,1,1,5168.91,5168.91,20375.54,20375.54,1,0,0,0
2024-01,"Transportation, Communications, & Utilities",CONTRA COSTA,R-TCU-GEN,Generated,1,1,3221.36,3221.36,13659.87,13659.87,0,1,0,0
2024-01,"Transportation, Communications, & Utilities",CONTRA COSTA,R-TCU-GEN,Paid,5,5,27114.88,5422.98,106258.22,21251.64,5,0,0,0
2024-01,"Transportation, Communications, & Utilities",FRESNO,R-TCU-GEN,Paid,5,5,26082.87,5216.57,102699.51,20539.9,5,0,0,0
2024-01,"Transportation, Communications, & Utilities",FRESNO,R-TCU-GEN,Past Due,1,1,4419.42,4419.42,17791.1,17791.1,0,0,1,0
2024-01,"Transportation, Communications, & Utilities",KERN,R-TCU-GEN,Paid,6,6,32710.17,5451.69,128104.05,21350.67,6,0,0,0
2024-01,"Transportation, Communications, & Utilities",MADERA,R-TCU-GEN,Generated,1,1,2664.76,2664.76,11657.98,11657.98,0,1,0,0
2024-01,"Transportation, Communications, & Utilities",MENDOCINO,R-TCU-GEN,Paid,1,1,3594.89,3594.89,14947.89,14947.89,1,0,0,0
2024-01,"Transportation, Communications, & Utilities",MERCED,R-TCU-GEN,Paid,1,1,4418.22,4418.22,17786.97,17786.97,1,0,0,0
2024-01,"Transportation, Communications, & Utilities",MONTEREY,R-TCU-GEN,Paid,2,2,10909.09,5454.55,42721.01,21360.51,2,0,0,0
2024-01,"Transportation, Communications, & Utilities",PLACER,R-TCU-GEN,Generated,2,2,8391.88,4195.94,34040.97,17020.49,0,2,0,0
2024-01,"Transportation, Communications, & Utilities",PLACER,R-TCU-GEN,Paid,1,1,3272.86,3272.86,13837.46,13837.46,1,0,0,0
2024-01,"Transportation, Communications, & Utilities",SAN FRANCISCO,R-TCU-GEN,Paid,3,3,16825.3,5608.43,65673.41,21891.14,3,0,0,0
2024-01,"Transportation, Communications, & Utilities",SAN JOAQUIN,R-TCU-GEN,Paid,2,2,10824.21,5412.1,42428.33,21214.17,2,0,0,0
2024-01,"Transportation, Communications, & Utilities",SAN JOAQUIN,R-TCU-GEN,Past Due,1,1,8644.92,8644.92,32361.79,32361.79,0,0,1,0
2024-01,"Transportation, Communications, & Utilities",SAN LUIS OBISPO,R-TCU-GEN,Paid,1,1,3416.46,3416.46,14332.62,14332.62,1,0,0,0
2024-01,"Transportation, Communications, & Utilities",SAN MATEO,R-TCU-GEN,Exception,1,1,0.0,,20305.67,20305.67,0,0,0,1
2024-01,"Transportation, Communications, & Utilities",SAN MATEO,R-TCU-GEN,Generated,2,2,8116.04,4058.02,33089.79,16544.9,0,2,0,0
2024-01,"Transportation, Communications, & Utilities",SAN MATEO,R-TCU-GEN,Paid,2,2,8693.83,4346.91,35082.17,17541.08,2,0,0,0
2024-01,"Transportation, Communications, & Utilities",SAN MATEO,R-TCU-GEN,Past Due,1,1,5960.52,5960.52,23105.25,23105.25,0,0,1,0
2024-01,"Transportation, Communications, & Utilities",SANTA BARBARA,R-TCU-GEN,Paid,1,1,2489.4,2489.4,10860.92,10860.92,1,0,0,0
2024-01,"Transportation, Communications, & Utilities",SANTA BARBARA,R-TCU-GEN,Past Due,1,1,3547.73,3547.73,14785.28,14785.28,0,0,1,0
2024-01,"Transportation, Communications, & Utilities",SANTA CLARA,R-TCU-GEN,Exception,2,2,0.0,,40638.84,20319.42,0,0,0,2
2024-01,"Transportation, Communications, & Utilities",SANTA CLARA,R-TCU-GEN,Generated,3,3,13381.79,4460.6,53799.27,17933.09,0,3,0,0
2024-01,"Transportation, Communications, & Utilities",SANTA CLARA,R-TCU-GEN,Paid,13,13,61769.54,4751.5,245881.57,18913.97,13,0,0,0
2024-01,"Transportation, Communications, & Utilities",SANTA CRUZ,R-TCU-GEN,Paid,1,1,6906.92,6906.92,26368.7,26368.7,1,0,0,0
2024-01,"Transportation, Communications, & Utilities",SHASTA,R-TCU-GEN,Paid,1,1,7110.35,7110.35,27070.16,27070.16,1,0,0,0
2024-01,"Transportation, Communications, & Utilities",SHASTA,R-TCU-GEN,Past Due,1,1,4267.72,4267.72,17268.01,17268.01,0,0,1,0
2024-02,Agriculture And Water Pumping,ALAMEDA,R-AGR-PUMP,Exception,3,3,0.0,,31804.07,15902.03,0,0,0,3
2024-02,Agriculture And Water Pumping,ALAMEDA,R-AGR-PUMP,Generated,3,3,9704.55,3234.85,41008.48,13669.49,0,3,0,0
2024-02,Agriculture And Water Pumping,ALAMEDA,R-AGR-PUMP,Paid,7,7,21987.73,3141.1,94010.14,13430.02,7,0,0,0
2024-02,Agriculture And Water Pumping,ALAMEDA,R-AGR-PUMP,Past Due,1,1,2465.33,2465.33,10927.15,10927.15,0,0,1,0
2024-02,Agriculture And Water Pumping,AMADOR,R-AGR-PUMP,Paid,1,1,2003.52,2003.52,9216.75,9216.75,1,0,0,0
2024-02,Agriculture And Water Pumping,BUTTE,R-AGR-PUMP,Paid,1,1,1918.54,1918.54,8902.0,8902.0,1,0,0,0
2024-02,Agriculture And Water Pumping,CONTRA COSTA,R-AGR-PUMP,Exception,1,1,0.0,,11326.29,11326.29,0,0,0,1
2024-02,Agriculture And Water Pumping,CONTRA COSTA,R-AGR-PUMP,Generated,2,2,7731.15,3865.57,32093.78,16046.89,0,2,0,0
2024-02,Agriculture And Water Pumping,CONTRA COSTA,R-AGR-PUMP,Paid,10,10,22843.85,2284.38,102185.29,10218.53,10,0,0,0
2024-02,Agriculture And Water Pumping,CONTRA COSTA,R-AGR-PUMP,Past Due,1,1,1957.43,1957.43,9046.04,9046.04,0,0,1,0
2024-02,Agriculture And Water Pumping,EL DORADO,R-AGR-PUMP,Paid,2,2,3533.56,1766.78,16679.86,8339.93,2,0,0,0
2024-02,Agriculture And Water Pumping,FRESNO,R-AGR-PUMP,Generated,3,3,7571.66,2523.89,33432.07,11144.02,0,3,0,0
2024-02,Agriculture And Water Pumping,FRESNO,R-AGR-PUMP,Paid,7,7,14820.92,2117.27,67032.78,9576.11,7,0,0,0
2024-02,Agriculture And Water Pumping,KERN,R-AGR-PUMP,Exception,2,2,0.0,,21591.39,10795.69,0,0,0,2
2024-02,Agriculture And Water Pumping,KERN,R-AGR-PUMP,Generated,3,3,5988.35,1996.12,27482.26,9160.75,0,3,0,0
2024-02,Agriculture And Water Pumping,KERN,R-AGR-PUMP,Paid,9,9,29787.13,3309.68,126068.44,14007.6,9,0,0,0
2024-02,Agriculture And Water Pumping,KINGS,R-AGR-PUMP,Exception,1,1,0.0,,25050.99,25050.99,0,0,0,1
2024-02,Agriculture And Water Pumping,KINGS,R-AGR-PUMP,Paid,1,1,1230.37,1230.37,5776.87,5776.87,1,0,0,0
2024-02,Agriculture And Water Pumping,MERCED,R-AGR-PUMP,Generated,2,2,4421.45,2210.72,19487.31,9743.66,0,2,0,0
2024-02,Agriculture And Water Pumping,MERCED,R-AGR-PUMP,Paid,3,3,5206.31,1735.44,24246.19,8082.06,3,0,0,0
2024-02,Agriculture And Water Pumping,MONTEREY,R-AGR-PUMP,Generated,1,1,2351.37,2351.37,10505.09,10505.09,0,1,0,0
2024-02,Agriculture And Water Pumping,MONTEREY,R-AGR-PUMP,Paid,1,1,6557.6,6557.6,26083.72,26083.72,1,0,0,0
2024-02,Agriculture And Water Pumping,MONTEREY,R-AGR-PUMP,Past Due,2,2,3972.65,1986.32,18306.11,9153.06,0,0,2,0
2024-02,Agriculture And Water Pumping,NEVADA,R-AGR-PUMP,Paid,1,1,4650.02,4650.02,19018.6,19018.6,1,0,0,0
2024-02,Agriculture And Water Pumping,PLACER,R-AGR-PUMP,Generated,1,1,4853.14,4853.14,19770.88,19770.88,0,1,0,0
2024-02,Agriculture And Water Pumping,PLACER,R-AGR-PUMP,Paid,4,4,7228.88,1807.22,33647.49,8411.87,4,0,0,0
2024-02,Agriculture And Water Pumping,SAN FRANCISCO,R-AGR-PUMP,Generated,4,4,10824.65,2706.16,46923.2,11730.8,0,4,0,0
2024-02,Agriculture And Water Pumping,SAN FRANCISCO,R-AGR-PUMP,Paid,6,6,21952.46,3658.74,92083.18,15347.2,6,0,0,0
2024-02,Agriculture And Water Pumping,SAN FRANCISCO,R-AGR-PUMP,Past Due,1,1,4446.75,4446.75,18265.73,18265.73,0,0,1,0
2024-02,Agriculture And Water Pumping,SAN JOAQUIN,R-AGR-PUMP,Exception,1,1,0.0,,0.0,,0,0,0,1
2024-02,Agriculture And Water Pumping,SAN JOAQUIN,R-AGR-PUMP,Generated,4,4,11865.57,2966.39,50750.07,12687.52,0,4,0,0
