billing_cycle_id,customer_segment,county,exception_type,severity,resolution_status,exception_count,affected_accounts,open_exceptions,in_review_exceptions,resolved_exceptions,high_severity_exceptions,medium_severity_exceptions
2024-07,Commercial,TUOLUMNE,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-07,Commercial,YOLO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-07,Commercial,YUBA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Industrial,ALAMEDA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Industrial,CALAVERAS,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Industrial,FRESNO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-07,Industrial,HUMBOLDT,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-07,Industrial,KERN,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-07,Industrial,KERN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Industrial,KERN,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Industrial,KINGS,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Industrial,SAN FRANCISCO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Industrial,SAN JOAQUIN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Industrial,SAN MATEO,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-07,Industrial,SANTA CLARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Industrial,SOLANO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Industrial,YOLO,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-07,Mining,FRESNO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Mining,SANTA CLARA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,ALAMEDA,Inactive Account,High,In Review,4,4,0,4,0,4,0
2024-07,Residential,ALAMEDA,Inactive Account,High,Open,10,10,10,0,0,10,0
2024-07,Residential,ALAMEDA,Inactive Account,High,Resolved,14,14,0,0,14,14,0
2024-07,Residential,ALAMEDA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,ALAMEDA,Missing Meter Read,Medium,Open,2,2,2,0,0,0,2
2024-07,Residential,ALAMEDA,Missing Meter Read,Medium,Resolved,6,6,0,0,6,0,6
2024-07,Residential,AMADOR,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,BUTTE,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Residential,BUTTE,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-07,Residential,BUTTE,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,BUTTE,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-07,Residential,BUTTE,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Residential,CALAVERAS,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Residential,CALAVERAS,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-07,Residential,COLUSA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,CONTRA COSTA,Inactive Account,High,In Review,6,6,0,6,0,6,0
2024-07,Residential,CONTRA COSTA,Inactive Account,High,Open,16,16,16,0,0,16,0
2024-07,Residential,CONTRA COSTA,Inactive Account,High,Resolved,6,6,0,0,6,6,0
2024-07,Residential,CONTRA COSTA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,CONTRA COSTA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-07,Residential,CONTRA COSTA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Residential,EL DORADO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Residential,EL DORADO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-07,Residential,FRESNO,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-07,Residential,FRESNO,Inactive Account,High,Resolved,10,10,0,0,10,10,0
2024-07,Residential,FRESNO,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,FRESNO,Invalid Meter Read,High,Resolved,2,2,0,0,2,2,0
2024-07,Residential,FRESNO,Missing Meter Read,Medium,Resolved,3,3,0,0,3,0,3
2024-07,Residential,GLENN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,KERN,Inactive Account,High,In Review,8,8,0,8,0,8,0
2024-07,Residential,KERN,Inactive Account,High,Open,6,6,6,0,0,6,0
2024-07,Residential,KERN,Inactive Account,High,Resolved,21,21,0,0,21,21,0
2024-07,Residential,KERN,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,KERN,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-07,Residential,KERN,Invalid Meter Read,High,Resolved,2,2,0,0,2,2,0
2024-07,Residential,KERN,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-07,Residential,KERN,Missing Meter Read,Medium,Open,4,4,4,0,0,0,4
2024-07,Residential,KERN,Missing Meter Read,Medium,Resolved,5,5,0,0,5,0,5
2024-07,Residential,KINGS,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Residential,KINGS,Inactive Account,High,Resolved,4,4,0,0,4,4,0
2024-07,Residential,LAKE,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-07,Residential,MADERA,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-07,Residential,MADERA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,MADERA,Invalid Meter Read,High,Open,2,2,2,0,0,2,0
2024-07,Residential,MARIN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Residential,MARIN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,MENDOCINO,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-07,Residential,MERCED,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,MERCED,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-07,Residential,MERCED,Inactive Account,High,Resolved,4,4,0,0,4,4,0
2024-07,Residential,MERCED,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,MERCED,Missing Meter Read,Medium,Resolved,3,3,0,0,3,0,3
2024-07,Residential,MONTEREY,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,MONTEREY,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-07,Residential,MONTEREY,Inactive Account,High,Resolved,4,4,0,0,4,4,0
2024-07,Residential,MONTEREY,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,MONTEREY,Invalid Meter Read,High,Resolved,2,2,0,0,2,2,0
2024-07,Residential,NAPA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Residential,NAPA,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-07,Residential,NAPA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-07,Residential,NAPA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-07,Residential,NEVADA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Residential,NEVADA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,PLACER,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-07,Residential,PLACER,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-07,Residential,PLACER,Inactive Account,High,Resolved,11,11,0,0,11,11,0
2024-07,Residential,PLACER,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,PLACER,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,PLACER,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-07,Residential,SAN FRANCISCO,Inactive Account,High,In Review,3,3,0,3,0,3,0
2024-07,Residential,SAN FRANCISCO,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-07,Residential,SAN FRANCISCO,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-07,Residential,SAN FRANCISCO,Invalid Meter Read,High,Open,2,2,2,0,0,2,0
2024-07,Residential,SAN FRANCISCO,Missing Meter Read,Medium,Open,2,2,2,0,0,0,2
2024-07,Residential,SAN FRANCISCO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Residential,SAN JOAQUIN,Inactive Account,High,In Review,3,3,0,3,0,3,0
2024-07,Residential,SAN JOAQUIN,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-07,Residential,SAN JOAQUIN,Inactive Account,High,Resolved,7,7,0,0,7,7,0
2024-07,Residential,SAN JOAQUIN,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-07,Residential,SAN JOAQUIN,Missing Meter Read,Medium,In Review,2,2,0,2,0,0,2
2024-07,Residential,SAN JOAQUIN,Missing Meter Read,Medium,Resolved,5,5,0,0,5,0,5
2024-07,Residential,SAN LUIS OBISPO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,SAN LUIS OBISPO,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-07,Residential,SAN LUIS OBISPO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,SAN LUIS OBISPO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Residential,SAN MATEO,Inactive Account,High,In Review,3,3,0,3,0,3,0
2024-07,Residential,SAN MATEO,Inactive Account,High,Open,5,5,5,0,0,5,0
2024-07,Residential,SAN MATEO,Inactive Account,High,Resolved,5,5,0,0,5,5,0
2024-07,Residential,SAN MATEO,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-07,Residential,SAN MATEO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,SAN MATEO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-07,Residential,SANTA BARBARA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,SANTA BARBARA,Inactive Account,High,Resolved,4,4,0,0,4,4,0
2024-07,Residential,SANTA BARBARA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-07,Residential,SANTA BARBARA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Residential,SANTA CLARA,Inactive Account,High,In Review,5,5,0,5,0,5,0
2024-07,Residential,SANTA CLARA,Inactive Account,High,Open,8,8,8,0,0,8,0
2024-07,Residential,SANTA CLARA,Inactive Account,High,Resolved,23,23,0,0,23,23,0
2024-07,Residential,SANTA CLARA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,SANTA CLARA,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-07,Residential,SANTA CLARA,Invalid Meter Read,High,Resolved,3,3,0,0,3,3,0
2024-07,Residential,SANTA CLARA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-07,Residential,SANTA CLARA,Missing Meter Read,Medium,Open,4,4,4,0,0,0,4
2024-07,Residential,SANTA CLARA,Missing Meter Read,Medium,Resolved,3,3,0,0,3,0,3
2024-07,Residential,SANTA CRUZ,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,SANTA CRUZ,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Residential,SHASTA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,SOLANO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Residential,SOLANO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-07,Residential,SOLANO,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-07,Residential,SOLANO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-07,Residential,SOLANO,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-07,Residential,SONOMA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Residential,SONOMA,Inactive Account,High,Resolved,5,5,0,0,5,5,0
2024-07,Residential,SUTTER,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-07,Residential,SUTTER,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Residential,TUOLUMNE,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,YOLO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-07,Residential,YOLO,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-07,Residential,YOLO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-07,Residential,YOLO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-07,Residential,YUBA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Streetlighting,ALAMEDA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-07,Streetlighting,FRESNO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,Streetlighting,SAN JOAQUIN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,"Transportation, Communications, & Utilities",SAN JOAQUIN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-07,"Transportation, Communications, & Utilities",SAN JOAQUIN,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-07,"Transportation, Communications, & Utilities",SAN MATEO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-07,"Transportation, Communications, & Utilities",SANTA CLARA,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,Agriculture And Water Pumping,ALAMEDA,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,Agriculture And Water Pumping,CONTRA COSTA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Agriculture And Water Pumping,KERN,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,Agriculture And Water Pumping,KERN,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-08,Agriculture And Water Pumping,KERN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-08,Agriculture And Water Pumping,KERN,Missing Meter Read,Medium,Open,2,2,2,0,0,0,2
2024-08,Agriculture And Water Pumping,KINGS,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Agriculture And Water Pumping,SAN JOAQUIN,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Commercial,ALAMEDA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Commercial,ALAMEDA,Inactive Account,High,Resolved,4,4,0,0,4,4,0
2024-08,Commercial,BUTTE,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-08,Commercial,CONTRA COSTA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Commercial,CONTRA COSTA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Commercial,CONTRA COSTA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-08,Commercial,GLENN,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Commercial,HUMBOLDT,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Commercial,HUMBOLDT,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-08,Commercial,KERN,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Commercial,KERN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Commercial,KERN,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-08,Commercial,MADERA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Commercial,MADERA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Commercial,MADERA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Commercial,MERCED,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Commercial,MERCED,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-08,Commercial,MONTEREY,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-08,Commercial,NEVADA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Commercial,PLACER,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,Commercial,PLACER,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Commercial,SAN JOAQUIN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-08,Commercial,SAN JOAQUIN,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-08,Commercial,SAN LUIS OBISPO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Commercial,SAN MATEO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-08,Commercial,SANTA BARBARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Commercial,SANTA CLARA,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-08,Commercial,SANTA CLARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Commercial,SANTA CLARA,Inactive Account,High,Resolved,4,4,0,0,4,4,0
2024-08,Commercial,SANTA CLARA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-08,Commercial,SOLANO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Commercial,TUOLUMNE,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Commercial,YUBA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Industrial,ALAMEDA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Industrial,ALAMEDA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Industrial,CALAVERAS,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Industrial,FRESNO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,Industrial,HUMBOLDT,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Industrial,KERN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Industrial,KERN,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,Industrial,SAN FRANCISCO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Industrial,SAN JOAQUIN,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Industrial,SANTA CLARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Industrial,SANTA CLARA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Industrial,SOLANO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Mining,FRESNO,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Mining,SANTA CLARA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Residential,ALAMEDA,Inactive Account,High,In Review,3,3,0,3,0,3,0
2024-08,Residential,ALAMEDA,Inactive Account,High,Open,12,12,12,0,0,12,0
2024-08,Residential,ALAMEDA,Inactive Account,High,Resolved,13,13,0,0,13,13,0
2024-08,Residential,ALAMEDA,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,ALAMEDA,Invalid Meter Read,High,Resolved,3,3,0,0,3,3,0
2024-08,Residential,ALAMEDA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-08,Residential,ALAMEDA,Missing Meter Read,Medium,Open,2,2,2,0,0,0,2
2024-08,Residential,ALAMEDA,Missing Meter Read,Medium,Resolved,4,4,0,0,4,0,4
2024-08,Residential,AMADOR,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Residential,AMADOR,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-08,Residential,BUTTE,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Residential,BUTTE,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,Residential,CALAVERAS,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Residential,COLUSA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Residential,CONTRA COSTA,Inactive Account,High,In Review,5,5,0,5,0,5,0
2024-08,Residential,CONTRA COSTA,Inactive Account,High,Open,7,7,7,0,0,7,0
2024-08,Residential,CONTRA COSTA,Inactive Account,High,Resolved,16,16,0,0,16,16,0
2024-08,Residential,CONTRA COSTA,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-08,Residential,CONTRA COSTA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-08,Residential,CONTRA COSTA,Missing Meter Read,Medium,Resolved,9,9,0,0,9,0,9
2024-08,Residential,EL DORADO,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-08,Residential,EL DORADO,Missing Meter Read,Medium,In Review,2,2,0,2,0,0,2
2024-08,Residential,FRESNO,Inactive Account,High,In Review,4,4,0,4,0,4,0
2024-08,Residential,FRESNO,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-08,Residential,FRESNO,Inactive Account,High,Resolved,6,6,0,0,6,6,0
2024-08,Residential,FRESNO,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-08,Residential,FRESNO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-08,Residential,FRESNO,Missing Meter Read,Medium,In Review,3,3,0,3,0,0,3
2024-08,Residential,FRESNO,Missing Meter Read,Medium,Open,2,2,2,0,0,0,2
2024-08,Residential,FRESNO,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-08,Residential,GLENN,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,KERN,Inactive Account,High,In Review,6,6,0,6,0,6,0
2024-08,Residential,KERN,Inactive Account,High,Open,11,11,11,0,0,11,0
2024-08,Residential,KERN,Inactive Account,High,Resolved,18,18,0,0,18,18,0
2024-08,Residential,KERN,Invalid Meter Read,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,KERN,Invalid Meter Read,High,Open,4,4,4,0,0,4,0
2024-08,Residential,KERN,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-08,Residential,KERN,Missing Meter Read,Medium,In Review,4,4,0,4,0,0,4
2024-08,Residential,KERN,Missing Meter Read,Medium,Open,5,5,5,0,0,0,5
2024-08,Residential,KERN,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Residential,KINGS,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,KINGS,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-08,Residential,KINGS,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,Residential,KINGS,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Residential,LAKE,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-08,Residential,MADERA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Residential,MADERA,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-08,Residential,MADERA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Residential,MARIN,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-08,Residential,MARIN,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-08,Residential,MENDOCINO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,MENDOCINO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,Residential,MENDOCINO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Residential,MERCED,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-08,Residential,MERCED,Inactive Account,High,Resolved,4,4,0,0,4,4,0
2024-08,Residential,MERCED,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Residential,MONTEREY,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,MONTEREY,Inactive Account,High,Open,3,3,3,0,0,3,0
2024-08,Residential,MONTEREY,Inactive Account,High,Resolved,4,4,0,0,4,4,0
2024-08,Residential,MONTEREY,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-08,Residential,MONTEREY,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Residential,NAPA,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,NAPA,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-08,Residential,NAPA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Residential,NAPA,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Residential,NEVADA,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Residential,NEVADA,Inactive Account,High,Resolved,1,1,0,0,1,1,0
2024-08,Residential,PLACER,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,PLACER,Inactive Account,High,Open,7,7,7,0,0,7,0
2024-08,Residential,PLACER,Inactive Account,High,Resolved,7,7,0,0,7,7,0
2024-08,Residential,PLACER,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Residential,SAN FRANCISCO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,SAN FRANCISCO,Inactive Account,High,Open,2,2,2,0,0,2,0
2024-08,Residential,SAN FRANCISCO,Inactive Account,High,Resolved,6,6,0,0,6,6,0
2024-08,Residential,SAN FRANCISCO,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-08,Residential,SAN FRANCISCO,Missing Meter Read,Medium,Resolved,3,3,0,0,3,0,3
2024-08,Residential,SAN JOAQUIN,Inactive Account,High,In Review,3,3,0,3,0,3,0
2024-08,Residential,SAN JOAQUIN,Inactive Account,High,Open,1,1,1,0,0,1,0
2024-08,Residential,SAN JOAQUIN,Inactive Account,High,Resolved,9,9,0,0,9,9,0
2024-08,Residential,SAN JOAQUIN,Missing Meter Read,Medium,In Review,1,1,0,1,0,0,1
2024-08,Residential,SAN JOAQUIN,Missing Meter Read,Medium,Resolved,3,3,0,0,3,0,3
2024-08,Residential,SAN LUIS OBISPO,Inactive Account,High,In Review,1,1,0,1,0,1,0
2024-08,Residential,SAN LUIS OBISPO,Inactive Account,High,Resolved,2,2,0,0,2,2,0
2024-08,Residential,SAN MATEO,Inactive Account,High,In Review,3,3,0,3,0,3,0
2024-08,Residential,SAN MATEO,Inactive Account,High,Resolved,10,10,0,0,10,10,0
2024-08,Residential,SAN MATEO,Invalid Meter Read,High,Open,1,1,1,0,0,1,0
2024-08,Residential,SAN MATEO,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-08,Residential,SAN MATEO,Missing Meter Read,Medium,Resolved,1,1,0,0,1,0,1
2024-08,Residential,SANTA BARBARA,Inactive Account,High,In Review,2,2,0,2,0,2,0
2024-08,Residential,SANTA BARBARA,Inactive Account,High,Resolved,3,3,0,0,3,3,0
2024-08,Residential,SANTA BARBARA,Invalid Meter Read,High,Resolved,1,1,0,0,1,1,0
2024-08,Residential,SANTA BARBARA,Missing Meter Read,Medium,Open,1,1,1,0,0,0,1
2024-08,Residential,SANTA BARBARA,Missing Meter Read,Medium,Resolved,2,2,0,0,2,0,2
2024-08,Residential,SANTA CLARA,Inactive Account,High,In Review,5,5,0,5,0,5,0
2024-08,Residential,SANTA CLARA,Inactive Account,High,Open,6,6,6,0,0,6,0
2024-08,Residential,SANTA CLARA,Inactive Account,High,Resolved,25,25,0,0,25,25,0
2024-08,Residential,SANTA CLARA,Invalid Meter Read,High,Resolved,2,2,0,0,2,2,0
2024-08,Residential,SANTA CLARA,Missing Meter Read,Medium,In Review,5,5,0,5,0,0,5
2024-08,Residential,SANTA CLARA,Missing Meter Read,Medium,Open,2,2,2,0,0,0,2
2024-08,Residential,SANTA CLARA,Missing Meter Read,Medium,Resolved,11,11,0,0,11,0,11
2024-08,Residential,SANTA CRUZ,Inactive Account,High,Resolved,2,2,0,0,2,2,0
