account_id,customer_id,premise_id,customer_segment,county,account_status,rate_plan_id,meter_id,meter_type,meter_status,total_meter_reads,missing_meter_reads,invalid_meter_reads,total_bills,exception_bills,past_due_bills,total_billing_exceptions,open_billing_exceptions,in_review_billing_exceptions,total_service_requests,open_service_requests,in_progress_service_requests,readiness_flag,readiness_status
ACCT000150,CUST000150,PREM000150,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000150,Smart Meter,Active,12,1,0,12,1,1,1,0,1,1,0,0,0,Missing Meter Reads
ACCT000151,CUST000151,PREM000151,Commercial,ALAMEDA,Active,R-COM-GEN,MTR000151,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000152,CUST000152,PREM000152,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000152,Smart Meter,Active,12,0,1,12,1,1,1,0,1,0,0,0,0,Invalid Meter Reads
ACCT000153,CUST000153,PREM000153,Residential,CALAVERAS,Active,R-RES-TOU,MTR000153,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000154,CUST000154,PREM000154,Residential,MADERA,Active,R-RES-TOU,MTR000154,Smart Meter,Active,12,0,1,12,1,0,1,0,0,1,0,0,0,Invalid Meter Reads
ACCT000155,CUST000155,PREM000155,"Transportation, Communications, & Utilities",FRESNO,Active,R-TCU-GEN,MTR000155,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,0,1,0,Missing Meter Reads
ACCT000156,CUST000156,PREM000156,Residential,ALAMEDA,Active,R-RES-TOU,MTR000156,Smart Meter,Active,12,1,0,12,1,1,1,0,0,0,0,0,0,Missing Meter Reads
ACCT000157,CUST000157,PREM000157,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000157,Smart Meter,Active,12,0,1,12,1,1,1,0,0,1,0,1,0,Invalid Meter Reads
ACCT000158,CUST000158,PREM000158,Residential,MADERA,Active,R-RES-TOU,MTR000158,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000159,CUST000159,PREM000159,Residential,KERN,Active,R-RES-TOU,MTR000159,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000160,CUST000160,PREM000160,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000160,Legacy Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000161,CUST000161,PREM000161,Residential,EL DORADO,Active,R-RES-TOU,MTR000161,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000162,CUST000162,PREM000162,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR000162,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000163,CUST000163,PREM000163,Residential,ALAMEDA,Active,R-RES-TOU,MTR000163,Smart Meter,Active,12,1,0,12,1,2,1,0,0,0,0,0,0,Missing Meter Reads
ACCT000164,CUST000164,PREM000164,Residential,KERN,Active,R-RES-TOU,MTR000164,Smart Meter,Active,12,0,1,12,1,0,1,0,1,0,0,0,0,Invalid Meter Reads
ACCT000165,CUST000165,PREM000165,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000165,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000166,CUST000166,PREM000166,Commercial,SHASTA,Active,R-COM-GEN,MTR000166,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000167,CUST000167,PREM000167,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000167,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000168,CUST000168,PREM000168,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000168,Smart Meter,Active,12,0,1,12,1,1,1,0,0,1,0,0,0,Invalid Meter Reads
ACCT000169,CUST000169,PREM000169,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000169,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000170,CUST000170,PREM000170,Residential,MERCED,Active,R-RES-TOU,MTR000170,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000171,CUST000171,PREM000171,Residential,KERN,Active,R-RES-TOU,MTR000171,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000172,CUST000172,PREM000172,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR000172,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000173,CUST000173,PREM000173,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR000173,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000174,CUST000174,PREM000174,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR000174,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000175,CUST000175,PREM000175,Residential,KERN,Active,R-RES-TOU,MTR000175,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000176,CUST000176,PREM000176,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR000176,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000177,CUST000177,PREM000177,Residential,SONOMA,Active,R-RES-TOU,MTR000177,Smart Meter,Active,12,0,1,12,1,0,1,1,0,0,0,0,0,Invalid Meter Reads
ACCT000178,CUST000178,PREM000178,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000178,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000179,CUST000179,PREM000179,Industrial,PLACER,Active,R-IND-GEN,MTR000179,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,0,0,0,Missing Meter Reads
ACCT000180,CUST000180,PREM000180,Residential,YOLO,Active,R-RES-TOU,MTR000180,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000181,CUST000181,PREM000181,Residential,KERN,Active,R-RES-TOU,MTR000181,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000182,CUST000182,PREM000182,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR000182,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000183,CUST000183,PREM000183,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR000183,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000184,CUST000184,PREM000184,Commercial,TUOLUMNE,Active,R-COM-GEN,MTR000184,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000185,CUST000185,PREM000185,Residential,MADERA,Active,R-RES-TOU,MTR000185,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000186,CUST000186,PREM000186,Residential,SUTTER,Active,R-RES-TOU,MTR000186,Smart Meter,Active,12,0,1,12,1,1,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT000187,CUST000187,PREM000187,Commercial,FRESNO,Active,R-COM-GEN,MTR000187,Smart Meter,Active,12,1,0,12,1,1,1,1,0,0,0,0,0,Missing Meter Reads
ACCT000188,CUST000188,PREM000188,Residential,SAN MATEO,Active,R-RES-TOU,MTR000188,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000189,CUST000189,PREM000189,Residential,AMADOR,Active,R-RES-TOU,MTR000189,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT000190,CUST000190,PREM000190,Residential,ALAMEDA,Active,R-RES-TOU,MTR000190,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000191,CUST000191,PREM000191,Residential,ALAMEDA,Active,R-RES-TOU,MTR000191,Smart Meter,Active,12,0,2,12,2,1,2,1,1,2,1,0,0,Invalid Meter Reads
ACCT000192,CUST000192,PREM000192,Commercial,FRESNO,Active,R-COM-GEN,MTR000192,Smart Meter,Active,12,1,0,12,1,2,1,0,0,1,0,0,0,Missing Meter Reads
ACCT000193,CUST000193,PREM000193,Commercial,MADERA,Active,R-COM-GEN,MTR000193,Smart Meter,Active,12,0,0,12,0,3,0,0,0,1,0,1,0,Open Service Requests
ACCT000194,CUST000194,PREM000194,Residential,MENDOCINO,Active,R-RES-TOU,MTR000194,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,1,0,0,Missing Meter Reads
ACCT000195,CUST000195,PREM000195,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000195,Smart Meter,Active,12,1,0,12,1,0,1,0,0,0,0,0,0,Missing Meter Reads
ACCT000196,CUST000196,PREM000196,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR000196,Smart Meter,Active,12,1,0,12,1,0,1,0,0,0,0,0,0,Missing Meter Reads
ACCT000197,CUST000197,PREM000197,Residential,SOLANO,Active,R-RES-TOU,MTR000197,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000198,CUST000198,PREM000198,Commercial,CONTRA COSTA,Active,R-COM-GEN,MTR000198,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000199,CUST000199,PREM000199,Commercial,KERN,Active,R-COM-GEN,MTR000199,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000200,CUST000200,PREM000200,Residential,ALAMEDA,Active,R-RES-TOU,MTR000200,Smart Meter,Active,12,1,0,12,1,0,1,1,0,1,0,0,0,Missing Meter Reads
ACCT000201,CUST000201,PREM000201,Residential,ALAMEDA,Active,R-RES-TOU,MTR000201,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT000202,CUST000202,PREM000202,Residential,SHASTA,Active,R-RES-TOU,MTR000202,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000203,CUST000203,PREM000203,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR000203,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000204,CUST000204,PREM000204,Commercial,FRESNO,Active,R-COM-GEN,MTR000204,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000205,CUST000205,PREM000205,Residential,HUMBOLDT,Active,R-RES-TOU,MTR000205,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000206,CUST000206,PREM000206,Residential,MARIN,Active,R-RES-TOU,MTR000206,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000207,CUST000207,PREM000207,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR000207,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000208,CUST000208,PREM000208,Residential,KERN,Active,R-RES-TOU,MTR000208,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000209,CUST000209,PREM000209,Residential,MONTEREY,Active,R-RES-TOU,MTR000209,Legacy Meter,Active,12,0,1,12,1,0,1,0,0,1,1,0,0,Invalid Meter Reads
ACCT000210,CUST000210,PREM000210,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000210,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000211,CUST000211,PREM000211,Residential,NAPA,Inactive,R-RES-TOU,MTR000211,Smart Meter,Removed,12,0,0,12,12,0,12,2,2,5,0,2,0,Inactive Account
ACCT000212,CUST000212,PREM000212,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000212,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000213,CUST000213,PREM000213,Residential,ALAMEDA,Active,R-RES-TOU,MTR000213,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,1,0,0,Missing Meter Reads
ACCT000214,CUST000214,PREM000214,Residential,MADERA,Active,R-RES-TOU,MTR000214,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000215,CUST000215,PREM000215,Residential,KERN,Active,R-RES-TOU,MTR000215,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000216,CUST000216,PREM000216,Residential,EL DORADO,Active,R-RES-TOU,MTR000216,Smart Meter,Active,12,1,0,12,1,3,1,0,0,1,1,0,0,Missing Meter Reads
ACCT000217,CUST000217,PREM000217,Residential,KERN,Active,R-RES-TOU,MTR000217,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000218,CUST000218,PREM000218,Residential,SOLANO,Active,R-RES-TOU,MTR000218,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000219,CUST000219,PREM000219,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000219,Smart Meter,Active,12,0,0,12,0,3,0,0,0,1,0,0,1,Ready
ACCT000220,CUST000220,PREM000220,Commercial,CONTRA COSTA,Active,R-COM-GEN,MTR000220,Legacy Meter,Active,12,0,1,12,1,0,1,1,0,0,0,0,0,Invalid Meter Reads
ACCT000221,CUST000221,PREM000221,Residential,ALAMEDA,Active,R-RES-TOU,MTR000221,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000222,CUST000222,PREM000222,Residential,KERN,Active,R-RES-TOU,MTR000222,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000223,CUST000223,PREM000223,Residential,SANTA CLARA,Inactive,R-RES-TOU,MTR000223,Smart Meter,Removed,12,0,0,12,12,0,12,6,1,10,2,1,0,Inactive Account
ACCT000224,CUST000224,PREM000224,Residential,SAN MATEO,Active,R-RES-TOU,MTR000224,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000225,CUST000225,PREM000225,Residential,KERN,Active,R-RES-TOU,MTR000225,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,0,0,0,Missing Meter Reads
ACCT000226,CUST000226,PREM000226,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR000226,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000227,CUST000227,PREM000227,Agriculture And Water Pumping,SAN FRANCISCO,Active,R-AGR-PUMP,MTR000227,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000228,CUST000228,PREM000228,Residential,SONOMA,Active,R-RES-TOU,MTR000228,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT000229,CUST000229,PREM000229,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR000229,Legacy Meter,Active,12,1,0,12,1,1,1,0,0,1,0,0,0,Missing Meter Reads
ACCT000230,CUST000230,PREM000230,Residential,SAN LUIS OBISPO,Active,R-RES-TOU,MTR000230,Smart Meter,Active,12,1,0,12,1,1,1,1,0,0,0,0,0,Missing Meter Reads
ACCT000231,CUST000231,PREM000231,Residential,FRESNO,Active,R-RES-TOU,MTR000231,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000232,CUST000232,PREM000232,Residential,KERN,Active,R-RES-TOU,MTR000232,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,1,0,0,Open Service Requests
ACCT000233,CUST000233,PREM000233,Residential,FRESNO,Active,R-RES-TOU,MTR000233,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT000234,CUST000234,PREM000234,Residential,KERN,Active,R-RES-TOU,MTR000234,Smart Meter,Active,12,1,0,12,1,0,1,1,0,0,0,0,0,Missing Meter Reads
ACCT000235,CUST000235,PREM000235,Residential,KERN,Active,R-RES-TOU,MTR000235,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000236,CUST000236,PREM000236,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR000236,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT000237,CUST000237,PREM000237,Residential,FRESNO,Active,R-RES-TOU,MTR000237,Smart Meter,Active,12,1,0,12,1,0,1,0,1,1,0,0,0,Missing Meter Reads
ACCT000238,CUST000238,PREM000238,Residential,FRESNO,Active,R-RES-TOU,MTR000238,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000239,CUST000239,PREM000239,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR000239,Smart Meter,Active,12,1,0,12,1,0,1,0,1,0,0,0,0,Missing Meter Reads
ACCT000240,CUST000240,PREM000240,Residential,SAN MATEO,Active,R-RES-TOU,MTR000240,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000241,CUST000241,PREM000241,Industrial,HUMBOLDT,Active,R-IND-GEN,MTR000241,Smart Meter,Active,12,0,1,12,1,3,1,0,1,0,0,0,0,Invalid Meter Reads
ACCT000242,CUST000242,PREM000242,Agriculture And Water Pumping,KERN,Active,R-AGR-PUMP,MTR000242,Smart Meter,Active,12,1,0,12,1,0,1,1,0,1,0,0,0,Missing Meter Reads
ACCT000243,CUST000243,PREM000243,Commercial,KERN,Active,R-COM-GEN,MTR000243,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000244,CUST000244,PREM000244,Residential,CALAVERAS,Active,R-RES-TOU,MTR000244,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000245,CUST000245,PREM000245,Residential,FRESNO,Active,R-RES-TOU,MTR000245,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000246,CUST000246,PREM000246,Industrial,SAN FRANCISCO,Inactive,R-IND-GEN,MTR000246,Legacy Meter,Inactive,12,0,0,12,12,0,12,6,3,8,2,4,0,Inactive Account
ACCT000247,CUST000247,PREM000247,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR000247,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000248,CUST000248,PREM000248,Agriculture And Water Pumping,MONTEREY,Active,R-AGR-PUMP,MTR000248,Smart Meter,Active,12,0,0,12,0,5,0,0,0,1,0,0,1,Ready
ACCT000249,CUST000249,PREM000249,Agriculture And Water Pumping,KERN,Pending Close,R-AGR-PUMP,MTR000249,Smart Meter,Inactive,12,0,0,12,12,0,12,2,3,6,1,3,0,Inactive Account
ACCT000250,CUST000250,PREM000250,Commercial,KERN,Active,R-COM-GEN,MTR000250,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000251,CUST000251,PREM000251,Residential,KERN,Active,R-RES-TOU,MTR000251,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000252,CUST000252,PREM000252,Residential,KINGS,Active,R-RES-TOU,MTR000252,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000253,CUST000253,PREM000253,Commercial,FRESNO,Active,R-COM-GEN,MTR000253,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000254,CUST000254,PREM000254,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000254,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000255,CUST000255,PREM000255,Residential,MONTEREY,Active,R-RES-TOU,MTR000255,Smart Meter,Active,12,1,0,12,1,1,1,0,0,0,0,0,0,Missing Meter Reads
ACCT000256,CUST000256,PREM000256,Residential,KERN,Active,R-RES-TOU,MTR000256,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT000257,CUST000257,PREM000257,Industrial,CONTRA COSTA,Active,R-IND-GEN,MTR000257,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,1,0,0,Open Service Requests
ACCT000258,CUST000258,PREM000258,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR000258,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000259,CUST000259,PREM000259,Residential,KERN,Active,R-RES-TOU,MTR000259,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000260,CUST000260,PREM000260,Residential,MONTEREY,Active,R-RES-TOU,MTR000260,Smart Meter,Active,12,0,0,12,0,3,0,0,0,1,0,0,1,Ready
ACCT000261,CUST000261,PREM000261,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000261,Smart Meter,Active,12,1,0,12,1,2,1,0,0,1,0,0,0,Missing Meter Reads
ACCT000262,CUST000262,PREM000262,Mining,SAN JOAQUIN,Active,R-MIN-GEN,MTR000262,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT000263,CUST000263,PREM000263,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR000263,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000264,CUST000264,PREM000264,Residential,CONTRA COSTA,Inactive,R-RES-TOU,MTR000264,Smart Meter,Removed,12,1,0,12,12,0,12,5,1,8,2,1,0,Inactive Account
ACCT000265,CUST000265,PREM000265,Commercial,KINGS,Active,R-COM-GEN,MTR000265,Smart Meter,Active,12,1,0,12,1,0,1,1,0,1,0,0,0,Missing Meter Reads
ACCT000266,CUST000266,PREM000266,Residential,KERN,Active,R-RES-TOU,MTR000266,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000267,CUST000267,PREM000267,Residential,ALAMEDA,Active,R-RES-TOU,MTR000267,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000268,CUST000268,PREM000268,Residential,KERN,Active,R-RES-TOU,MTR000268,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000269,CUST000269,PREM000269,Residential,BUTTE,Active,R-RES-TOU,MTR000269,Smart Meter,Active,12,1,0,12,1,0,1,0,1,0,0,0,0,Missing Meter Reads
ACCT000270,CUST000270,PREM000270,Residential,ALAMEDA,Active,R-RES-TOU,MTR000270,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT000271,CUST000271,PREM000271,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR000271,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000272,CUST000272,PREM000272,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR000272,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000273,CUST000273,PREM000273,Commercial,ALAMEDA,Inactive,R-COM-GEN,MTR000273,Legacy Meter,Inactive,12,1,0,12,12,0,12,1,1,4,1,1,0,Inactive Account
ACCT000274,CUST000274,PREM000274,Commercial,MERCED,Active,R-COM-GEN,MTR000274,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,1,0,0,Open Service Requests
ACCT000275,CUST000275,PREM000275,Residential,KERN,Active,R-RES-TOU,MTR000275,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000276,CUST000276,PREM000276,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000276,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000277,CUST000277,PREM000277,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR000277,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000278,CUST000278,PREM000278,Residential,ALAMEDA,Active,R-RES-TOU,MTR000278,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000279,CUST000279,PREM000279,Residential,SUTTER,Active,R-RES-TOU,MTR000279,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000280,CUST000280,PREM000280,Commercial,SAN MATEO,Active,R-COM-GEN,MTR000280,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000281,CUST000281,PREM000281,Commercial,SHASTA,Active,R-COM-GEN,MTR000281,Legacy Meter,Active,12,0,1,12,1,0,1,1,0,0,0,0,0,Invalid Meter Reads
ACCT000282,CUST000282,PREM000282,Residential,KERN,Active,R-RES-TOU,MTR000282,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT000283,CUST000283,PREM000283,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000283,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT000284,CUST000284,PREM000284,Residential,SONOMA,Active,R-RES-TOU,MTR000284,Smart Meter,Active,12,0,0,12,0,2,0,0,0,1,0,0,1,Ready
ACCT000285,CUST000285,PREM000285,Residential,KERN,Active,R-RES-TOU,MTR000285,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT000286,CUST000286,PREM000286,Residential,FRESNO,Active,R-RES-TOU,MTR000286,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000287,CUST000287,PREM000287,Residential,SHASTA,Active,R-RES-TOU,MTR000287,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000288,CUST000288,PREM000288,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR000288,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000289,CUST000289,PREM000289,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000289,Smart Meter,Active,12,1,0,12,1,1,1,1,0,1,1,0,0,Missing Meter Reads
ACCT000290,CUST000290,PREM000290,Residential,FRESNO,Active,R-RES-TOU,MTR000290,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000291,CUST000291,PREM000291,Residential,ALAMEDA,Active,R-RES-TOU,MTR000291,Smart Meter,Active,12,0,1,12,1,1,1,0,1,0,0,0,0,Invalid Meter Reads
ACCT000292,CUST000292,PREM000292,Residential,SANTA CLARA,Active,R-RES-TOU,MTR000292,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000293,CUST000293,PREM000293,Commercial,CONTRA COSTA,Active,R-COM-GEN,MTR000293,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,0,0,1,Ready
ACCT000294,CUST000294,PREM000294,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR000294,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000295,CUST000295,PREM000295,Residential,MERCED,Active,R-RES-TOU,MTR000295,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT000296,CUST000296,PREM000296,Residential,SANTA CLARA,Inactive,R-RES-TOU,MTR000296,Smart Meter,Inactive,12,0,0,12,12,0,12,4,0,7,1,1,0,Inactive Account
ACCT000297,CUST000297,PREM000297,Residential,KERN,Active,R-RES-TOU,MTR000297,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT000298,CUST000298,PREM000298,Residential,SAN LUIS OBISPO,Active,R-RES-TOU,MTR000298,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000299,CUST000299,PREM000299,Residential,KERN,Active,R-RES-TOU,MTR000299,Smart Meter,Active,12,0,1,12,1,1,1,0,0,1,0,0,0,Invalid Meter Reads
ACCT000300,CUST000300,PREM000300,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR000300,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT000301,CUST000301,PREM000301,Residential,MERCED,Active,R-RES-TOU,MTR000301,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
