county,year,month,total_gwh,residential_gwh,nonresidential_gwh,month_start_date
SAN JOAQUIN,2008,October,490.603178557,141.1460434,349.457135157,2008-10-01
SAN JOAQUIN,2008,November,370.932000812,96.20075954,274.73124127200003,2008-11-01
SAN JOAQUIN,2008,December,408.837892666,146.8238045,262.01408816599996,2008-12-01
SAN JOAQUIN,2009,January,384.91743392499995,141.7693966,243.148037325,2009-01-01
SAN JOAQUIN,2009,February,361.004020306,119.7259007,241.27811960600002,2009-02-01
SAN JOAQUIN,2009,March,359.702252045,122.7834428,236.91880924499998,2009-03-01
SAN JOAQUIN,2009,April,370.00145017,117.2653528,252.73609737,2009-04-01
SAN JOAQUIN,2009,May,373.760556495,119.5284221,254.23213439500003,2009-05-01
SAN JOAQUIN,2009,June,440.792209792,142.3968654,298.395344392,2009-06-01
SAN JOAQUIN,2009,July,539.474898401,189.453742,350.021156401,2009-07-01
SAN JOAQUIN,2009,August,540.730270766,183.6436691,357.086601666,2009-08-01
SAN JOAQUIN,2009,September,540.82762633,183.364672,357.46295433,2009-09-01
SAN JOAQUIN,2009,October,534.588123515,147.066252,387.521871515,2009-10-01
SAN JOAQUIN,2009,November,443.880634669,106.1517603,337.728874369,2009-11-01
SAN JOAQUIN,2009,December,416.72564896399996,152.4672205,264.25842846399996,2009-12-01
SAN JOAQUIN,2010,January,373.18943487999996,141.3906106,231.79882428,2010-01-01
SAN JOAQUIN,2010,February,368.703319354,121.8134489,246.88987045399998,2010-02-01
SAN JOAQUIN,2010,March,393.066942971,125.9178002,267.149142771,2010-03-01
SAN JOAQUIN,2010,April,430.267071797,120.5488004,309.71827139699997,2010-04-01
SAN JOAQUIN,2010,May,342.250659443,107.902927,234.34773244299998,2010-05-01
SAN JOAQUIN,2010,June,431.20857210300005,133.8211927,297.387379403,2010-06-01
SAN JOAQUIN,2010,July,511.35369995400004,178.8581622,332.495537754,2010-07-01
SAN JOAQUIN,2010,August,514.438303247,174.0071488,340.43115444700004,2010-08-01
SAN JOAQUIN,2010,September,496.06656039499995,163.4085965,332.657963895,2010-09-01
SAN JOAQUIN,2010,October,473.851684294,148.7721291,325.079555194,2010-10-01
SAN JOAQUIN,2010,November,396.490759554,111.4104281,285.08033145400003,2010-11-01
SAN JOAQUIN,2010,December,451.660685974,155.4523059,296.208380074,2010-12-01
SAN JOAQUIN,2011,January,408.222127371,136.3915826,271.830544771,2011-01-01
SAN JOAQUIN,2011,February,372.300711387,122.4148754,249.88583598699998,2011-02-01
SAN JOAQUIN,2011,March,417.191072282,137.9158971,279.275175182,2011-03-01
SAN JOAQUIN,2011,April,339.246175434,112.2488776,226.997297834,2011-04-01
SAN JOAQUIN,2011,May,372.154632885,113.5046511,258.649981785,2011-05-01
SAN JOAQUIN,2011,June,393.096120935,131.3295624,261.766558535,2011-06-01
SAN JOAQUIN,2011,July,515.893437072,181.340386,334.553051072,2011-07-01
SAN JOAQUIN,2011,August,553.7469221,184.1722335,369.5746886,2011-08-01
SAN JOAQUIN,2011,September,545.261645569,183.5153737,361.746271869,2011-09-01
SAN JOAQUIN,2011,October,491.03704233900004,143.2775793,347.75946303899997,2011-10-01
SAN JOAQUIN,2011,November,403.577134557,115.8181583,287.75897625700003,2011-11-01
SAN JOAQUIN,2011,December,438.647785527,144.0675348,294.580250727,2011-12-01
SAN JOAQUIN,2012,January,408.705251119,150.0922466,258.61300451899996,2012-01-01
SAN JOAQUIN,2012,February,369.811855134,123.8738366,245.938018534,2012-02-01
SAN JOAQUIN,2012,March,384.408843344,127.5311831,256.877660244,2012-03-01
SAN JOAQUIN,2012,April,342.60787117999996,111.6124907,230.99538048000002,2012-04-01
SAN JOAQUIN,2012,May,425.519950472,132.0466811,293.473269372,2012-05-01
SAN JOAQUIN,2012,June,454.674669664,149.3720698,305.30259986399994,2012-06-01
SAN JOAQUIN,2012,July,529.164746392,177.7317061,351.43304029199993,2012-07-01
SAN JOAQUIN,2012,August,591.755121278,215.0592817,376.695839578,2012-08-01
SAN JOAQUIN,2012,September,517.799976719,167.9294774,349.870499319,2012-09-01
SAN JOAQUIN,2012,October,497.424144713,150.8254462,346.598698513,2012-10-01
SAN JOAQUIN,2012,November,410.72206320000004,113.4965372,297.22552600000006,2012-11-01
SAN JOAQUIN,2012,December,398.734478396,130.9823393,267.752139096,2012-12-01
SAN JOAQUIN,2013,January,408.856450551,156.4039758,252.45247475099998,2013-01-01
SAN JOAQUIN,2013,February,370.90771793600004,121.9492895,248.95842843600002,2013-02-01
SAN JOAQUIN,2013,March,388.73898944399997,123.6030287,265.135960744,2013-03-01
SAN JOAQUIN,2013,April,351.751398396,105.6337332,246.11766519600005,2013-04-01
SAN JOAQUIN,2013,May,711.06907016,133.4351012,577.63396896,2013-05-01
SAN JOAQUIN,2013,June,440.662369833,148.0826637,292.57970613300006,2013-06-01
SAN JOAQUIN,2013,July,584.8856293040001,210.3397151,374.54591420400004,2013-07-01
SAN JOAQUIN,2013,August,557.435493334,185.5016115,371.93388183400003,2013-08-01
SAN JOAQUIN,2013,September,484.846798032,170.9379567,313.908841332,2013-09-01
SAN JOAQUIN,2013,October,459.11894177299996,134.4047233,324.7142184730001,2013-10-01
SAN JOAQUIN,2013,November,365.126043575,102.8657099,262.260333675,2013-11-01
SAN JOAQUIN,2013,December,403.710860583,144.3868693,259.323991283,2013-12-01
SAN JOAQUIN,2014,January,385.47199367700006,143.7879598,241.68403387700005,2014-01-01
SAN JOAQUIN,2014,February,360.697739226,116.8456401,243.85209912599998,2014-02-01
SAN JOAQUIN,2014,March,350.056975691,115.6570516,234.39992409099997,2014-03-01
SAN JOAQUIN,2014,April,397.6745353,111.8609408,285.8135945,2014-04-01
SAN JOAQUIN,2014,May,397.648638133,124.2118949,273.43674323299996,2014-05-01
SAN JOAQUIN,2014,June,443.67904286,159.8264941,283.85254876,2014-06-01
SAN JOAQUIN,2014,July,536.96606162,207.772067,329.19399462,2014-07-01
SAN JOAQUIN,2014,August,547.737701204,206.9590547,340.77864650400005,2014-08-01
SAN JOAQUIN,2014,September,531.990189695,177.5694578,354.420731895,2014-09-01
SAN JOAQUIN,2014,October,475.630789611,155.4668937,320.16389591100005,2014-10-01
SAN JOAQUIN,2014,November,362.92000775,104.9938956,257.92611215,2014-11-01
SAN JOAQUIN,2014,December,415.751372263,133.6041386,282.147233663,2014-12-01
SAN JOAQUIN,2015,January,382.048195306,140.0022394,242.045955906,2015-01-01
SAN JOAQUIN,2015,February,348.98080204,115.4134432,233.56735884000003,2015-02-01
SAN JOAQUIN,2015,March,359.552577306,119.3442905,240.208286806,2015-03-01
SAN JOAQUIN,2015,April,377.36605423599997,109.7820234,267.58403083599995,2015-04-01
SAN JOAQUIN,2015,May,372.775814219,113.4412309,259.33458331900005,2015-05-01
SAN JOAQUIN,2015,June,447.27974810399996,141.7177305,305.562017604,2015-06-01
SAN JOAQUIN,2015,July,544.373038929,208.9415577,335.431481229,2015-07-01
SAN JOAQUIN,2015,August,513.4308913250001,186.7339258,326.696965525,2015-08-01
SAN JOAQUIN,2015,September,524.30136854,186.1740533,338.12731524,2015-09-01
SAN JOAQUIN,2015,October,474.694706163,152.5688924,322.125813763,2015-10-01
SAN JOAQUIN,2015,November,386.518894269,110.8872767,275.631617569,2015-11-01
SAN JOAQUIN,2015,December,398.565766346,147.0295066,251.53625974599998,2015-12-01
SAN JOAQUIN,2016,January,404.667051319,142.3007566,262.366294719,2016-01-01
SAN JOAQUIN,2016,February,378.237861967,116.7043841,261.533477867,2016-02-01
SAN JOAQUIN,2016,March,407.03372181599997,123.3993693,283.634352516,2016-03-01
SAN JOAQUIN,2016,April,354.748060771,106.8288909,247.91916987100004,2016-04-01
SAN JOAQUIN,2016,May,408.55647301100004,117.4891965,291.06727651100005,2016-05-01
SAN JOAQUIN,2016,June,487.43746860299996,166.8267685,320.610700103,2016-06-01
SAN JOAQUIN,2016,July,526.64495197,197.3560248,329.28892717,2016-07-01
SAN JOAQUIN,2016,August,601.089965721,213.7428477,387.347118021,2016-08-01
SAN JOAQUIN,2016,September,548.561784141,167.628135,380.933649141,2016-09-01
SAN JOAQUIN,2016,October,475.026546141,136.9467376,338.079808541,2016-10-01
SAN JOAQUIN,2016,November,388.50345931500004,109.0790802,279.424379115,2016-11-01
SAN JOAQUIN,2016,December,425.176840554,135.7657233,289.41111725400003,2016-12-01
SAN JOAQUIN,2017,January,452.208807792,147.8884632,304.32034459199997,2017-01-01
SAN JOAQUIN,2017,February,345.522030547,121.0840489,224.43798164700002,2017-02-01
SAN JOAQUIN,2017,March,418.30104851199997,129.3689451,288.932103412,2017-03-01
SAN JOAQUIN,2017,April,374.528817427,104.8213164,269.707501027,2017-04-01
SAN JOAQUIN,2017,May,437.326157654,123.8256252,313.500532454,2017-05-01
SAN JOAQUIN,2017,June,469.636650031,161.7148107,307.921839331,2017-06-01
SAN JOAQUIN,2017,July,600.178675764,218.0483475,382.13032826399996,2017-07-01
SAN JOAQUIN,2017,August,624.7952529510001,237.8019178,386.993335151,2017-08-01
SAN JOAQUIN,2017,September,534.077773158,208.1310501,325.94672305800003,2017-09-01
SAN JOAQUIN,2017,October,488.14558154400004,135.4910303,352.65455124400006,2017-10-01
SAN JOAQUIN,2017,November,397.942823901,111.2695822,286.67324170099994,2017-11-01
SAN JOAQUIN,2017,December,434.90465220799996,134.4423469,300.462305308,2017-12-01
SAN JOAQUIN,2018,January,433.599079439,142.3097837,291.28929573899995,2018-01-01
SAN JOAQUIN,2018,February,377.333951419,120.3013284,257.032623019,2018-02-01
SAN JOAQUIN,2018,March,411.728777284,131.3745611,280.354216184,2018-03-01
SAN JOAQUIN,2018,April,374.015215658,113.3738258,260.641389858,2018-04-01
SAN JOAQUIN,2018,May,410.14176841200003,119.5114779,290.63029051200004,2018-05-01
SAN JOAQUIN,2018,June,479.009207801,147.6658835,331.343324301,2018-06-01
SAN JOAQUIN,2018,July,586.877061979,207.8732507,379.00381127900005,2018-07-01
SAN JOAQUIN,2018,August,649.0476088930001,237.7448362,411.30277269299995,2018-08-01
SAN JOAQUIN,2018,September,515.671095448,162.7901439,352.880951548,2018-09-01
SAN JOAQUIN,2018,October,502.80568285799995,140.3383347,362.46734815799994,2018-10-01
SAN JOAQUIN,2018,November,401.557979514,115.5765305,285.981449014,2018-11-01
SAN JOAQUIN,2018,December,423.214550095,134.0213101,289.193239995,2018-12-01
SAN JOAQUIN,2019,January,430.087996087,149.3875212,280.700474887,2019-01-01
SAN JOAQUIN,2019,February,388.584350127,122.4184137,266.165936427,2019-02-01
SAN JOAQUIN,2019,March,387.00263184399995,131.6735752,255.329056644,2019-03-01
SAN JOAQUIN,2019,April,358.63361869799996,112.9286545,245.704964198,2019-04-01
SAN JOAQUIN,2019,May,403.492475593,121.7247311,281.76774449300007,2019-05-01
SAN JOAQUIN,2019,June,472.602789193,156.2825906,316.320198593,2019-06-01
SAN JOAQUIN,2019,July,575.9642450819999,199.0939784,376.870266682,2019-07-01
SAN JOAQUIN,2019,August,615.673144123,228.2692048,387.40393932300003,2019-08-01
SAN JOAQUIN,2019,September,571.019355232,203.6306225,367.38873273200005,2019-09-01
SAN JOAQUIN,2019,October,456.58746735099993,142.5955905,313.991876851,2019-10-01
SAN JOAQUIN,2019,November,369.92025255,102.2751042,267.64514835,2019-11-01
SAN JOAQUIN,2019,December,445.482979818,136.7730159,308.70996391799997,2019-12-01
SAN JOAQUIN,2020,January,434.91487822199997,149.1586864,285.756191822,2020-01-01
SAN JOAQUIN,2020,February,365.648504211,124.8374388,240.81106541100002,2020-02-01
SAN JOAQUIN,2020,March,386.829403357,122.0618257,264.767577657,2020-03-01
SAN JOAQUIN,2020,April,378.515567602,125.645918,252.869649602,2020-04-01
SAN JOAQUIN,2020,May,368.601151227,137.903434,230.69771722699997,2020-05-01
SAN JOAQUIN,2020,June,527.294765058,191.6426286,335.6521364579999,2020-06-01
SAN JOAQUIN,2020,July,606.272235312,239.1847704,367.087464912,2020-07-01
SAN JOAQUIN,2020,August,615.3980599170001,238.0878849,377.31017501700006,2020-08-01
SAN JOAQUIN,2020,September,609.762975031,239.5106815,370.25229353099996,2020-09-01
SAN JOAQUIN,2020,October,521.513262607,185.5413283,335.971934307,2020-10-01
SAN JOAQUIN,2020,November,372.12459299,126.0249391,246.09965388999996,2020-11-01
SAN JOAQUIN,2020,December,400.05922809699996,165.0513892,235.00783889700003,2020-12-01
SAN JOAQUIN,2021,January,378.007408449,157.5465225,220.460885949,2021-01-01
SAN JOAQUIN,2021,February,355.967319839,132.9450662,223.022253639,2021-02-01
SAN JOAQUIN,2021,March,390.685324398,140.6205139,250.06481049799999,2021-03-01
