request_id,exception_id,bill_id,account_id,customer_id,billing_cycle_id,customer_segment,county,request_type,priority,request_status,opened_date,closed_date
SR00000181,EXC00001316,BILL00015831,ACCT001320,CUST001320,2024-03,Residential,CONTRA COSTA,Account Status Review,Medium,In Progress,2024-04-03,
SR00000182,EXC00004752,BILL00052325,ACCT004361,CUST004361,2024-05,Residential,PLACER,Account Status Review,Medium,Closed,2024-06-03,2024-06-13
SR00000183,EXC00002806,BILL00030963,ACCT002581,CUST002581,2024-03,Residential,FRESNO,Meter Data Investigation,Medium,Closed,2024-04-03,2024-04-17
SR00000184,EXC00000933,BILL00011858,ACCT000989,CUST000989,2024-02,Residential,FRESNO,Meter Data Investigation,Low,Closed,2024-03-03,2024-03-26
SR00000185,EXC00002973,BILL00034159,ACCT002847,CUST002847,2024-07,Residential,SAN JOAQUIN,Account Status Review,High,Closed,2024-08-03,2024-08-27
SR00000186,EXC00000473,BILL00006108,ACCT000509,CUST000509,2024-12,Industrial,ALAMEDA,Meter Data Investigation,Medium,Closed,2025-01-03,2025-01-31
SR00000187,EXC00000752,BILL00009174,ACCT000765,CUST000765,2024-06,Residential,MONTEREY,Meter Data Investigation,Medium,In Progress,2024-07-03,
SR00000188,EXC00001421,BILL00016962,ACCT001414,CUST001414,2024-06,Residential,KERN,Missing Read Investigation,Medium,Open,2024-07-03,
SR00000189,EXC00005359,BILL00059351,ACCT004946,CUST004946,2024-11,Industrial,ALAMEDA,Account Status Review,High,Closed,2024-12-03,2024-12-13
SR00000190,EXC00001096,BILL00013700,ACCT001142,CUST001142,2024-08,Residential,SAN MATEO,Account Status Review,Medium,Closed,2024-09-03,2024-09-22
SR00000191,EXC00000427,BILL00005396,ACCT000450,CUST000450,2024-08,Residential,SANTA CLARA,Account Status Review,Low,Closed,2024-09-03,2024-09-09
SR00000192,EXC00000578,BILL00007458,ACCT000622,CUST000622,2024-06,Residential,CALAVERAS,Missing Read Investigation,Medium,Closed,2024-07-03,2024-07-29
SR00000193,EXC00002315,BILL00026561,ACCT002214,CUST002214,2024-05,Agriculture And Water Pumping,KERN,Account Status Review,Low,Open,2024-06-03,
SR00000194,EXC00005304,BILL00058466,ACCT004873,CUST004873,2024-02,Residential,ALAMEDA,Meter Data Investigation,Medium,Closed,2024-03-03,2024-03-25
SR00000195,EXC00001534,BILL00018369,ACCT001531,CUST001531,2024-09,Residential,SAN FRANCISCO,Account Status Review,Critical,Closed,2024-10-03,2024-10-28
SR00000196,EXC00002210,BILL00025377,ACCT002115,CUST002115,2024-09,Residential,PLACER,Account Status Review,Low,Open,2024-10-03,
SR00000197,EXC00001819,BILL00021654,ACCT001805,CUST001805,2024-06,Residential,KERN,Account Status Review,Medium,Closed,2024-07-03,2024-07-05
SR00000198,EXC00004443,BILL00048990,ACCT004083,CUST004083,2024-06,Residential,ALAMEDA,Account Status Review,Medium,In Progress,2024-07-03,
SR00000199,EXC00001224,BILL00015064,ACCT001256,CUST001256,2024-04,Residential,SAN FRANCISCO,Account Status Review,Low,In Progress,2024-05-03,
SR00000200,EXC00001651,BILL00019880,ACCT001657,CUST001657,2024-08,Residential,ALAMEDA,Account Status Review,Low,Open,2024-09-03,
SR00000201,EXC00002754,BILL00030213,ACCT002518,CUST002518,2024-09,Residential,ALAMEDA,Account Status Review,High,Cancelled,2024-10-03,2024-10-09
SR00000202,EXC00001761,BILL00021003,ACCT001751,CUST001751,2024-03,Residential,ALAMEDA,Missing Read Investigation,Low,In Progress,2024-04-03,
SR00000203,EXC00005119,BILL00055919,ACCT004660,CUST004660,2024-11,Residential,SAN JOAQUIN,Account Status Review,Medium,Closed,2024-12-03,2024-12-28
SR00000204,EXC00003228,BILL00036179,ACCT003015,CUST003015,2024-11,Residential,FRESNO,Account Status Review,High,Closed,2024-12-03,2024-12-11
SR00000205,EXC00004773,BILL00052402,ACCT004367,CUST004367,2024-10,Residential,PLACER,Account Status Review,Medium,In Progress,2024-11-03,
SR00000206,EXC00003812,BILL00042594,ACCT003550,CUST003550,2024-06,Residential,SANTA CLARA,Meter Data Investigation,Medium,Open,2024-07-03,
SR00000207,EXC00002684,BILL00029556,ACCT002463,CUST002463,2024-12,Residential,YOLO,Account Status Review,Medium,Closed,2025-01-03,2025-01-30
SR00000208,EXC00005156,BILL00056411,ACCT004701,CUST004701,2024-11,Residential,MERCED,Account Status Review,Medium,Closed,2024-12-03,2024-12-17
SR00000209,EXC00002616,BILL00029043,ACCT002421,CUST002421,2024-03,Residential,SANTA CLARA,Account Status Review,Medium,Closed,2024-04-03,2024-04-19
SR00000210,EXC00004897,BILL00053577,ACCT004465,CUST004465,2024-09,Residential,SAN JOAQUIN,Account Status Review,Low,In Progress,2024-10-03,
SR00000211,EXC00001727,BILL00020487,ACCT001708,CUST001708,2024-03,Residential,SAN FRANCISCO,Account Status Review,High,Closed,2024-04-03,2024-04-20
SR00000212,EXC00004999,BILL00054802,ACCT004567,CUST004567,2024-10,Residential,SANTA CRUZ,Account Status Review,Medium,Closed,2024-11-03,2024-11-26
SR00000213,EXC00001232,BILL00015072,ACCT001256,CUST001256,2024-12,Residential,SAN FRANCISCO,Account Status Review,Medium,Closed,2025-01-03,2025-01-06
SR00000214,EXC00001130,BILL00014073,ACCT001173,CUST001173,2024-09,Residential,CONTRA COSTA,Account Status Review,Medium,Closed,2024-10-03,2024-10-08
SR00000215,EXC00004323,BILL00047603,ACCT003967,CUST003967,2024-11,Residential,NEVADA,Account Status Review,High,Closed,2024-12-03,2024-12-23
SR00000216,EXC00002371,BILL00026992,ACCT002250,CUST002250,2024-04,Residential,SAN JOAQUIN,Account Status Review,Medium,Open,2024-05-03,
SR00000217,EXC00005015,BILL00054860,ACCT004572,CUST004572,2024-08,Residential,SANTA CLARA,Account Status Review,Medium,In Progress,2024-09-03,
SR00000218,EXC00002441,BILL00027612,ACCT002301,CUST002301,2024-12,Commercial,SANTA CLARA,Account Status Review,Medium,Open,2025-01-03,
SR00000219,EXC00000108,BILL00001229,ACCT000103,CUST000103,2024-05,Residential,SAN FRANCISCO,Account Status Review,Low,Closed,2024-06-03,2024-06-23
SR00000220,EXC00001832,BILL00021727,ACCT001811,CUST001811,2024-07,Residential,MERCED,Account Status Review,Medium,Open,2024-08-03,
SR00000221,EXC00000030,BILL00000383,ACCT000032,CUST000032,2024-11,Residential,PLACER,Account Status Review,Medium,Closed,2024-12-03,2024-12-19
SR00000222,EXC00005083,BILL00055198,ACCT004600,CUST004600,2024-10,Residential,KERN,Account Status Review,Low,Closed,2024-11-03,2024-12-02
SR00000223,EXC00005322,BILL00058714,ACCT004893,CUST004893,2024-10,Residential,SAN JOAQUIN,Missing Read Investigation,Medium,Closed,2024-11-03,2024-11-24
SR00000224,EXC00002365,BILL00026880,ACCT002240,CUST002240,2024-12,Residential,KERN,Account Status Review,Medium,Closed,2025-01-03,2025-01-28
SR00000225,EXC00002610,BILL00028966,ACCT002414,CUST002414,2024-10,Residential,SAN JOAQUIN,Account Status Review,High,In Progress,2024-11-03,
SR00000226,EXC00004417,BILL00048743,ACCT004062,CUST004062,2024-11,Residential,BUTTE,Account Status Review,Medium,Closed,2024-12-03,2024-12-29
SR00000227,EXC00000656,BILL00008181,ACCT000682,CUST000682,2024-09,Residential,KERN,Account Status Review,Low,Cancelled,2024-10-03,2024-10-31
SR00000228,EXC00002519,BILL00028211,ACCT002351,CUST002351,2024-11,Residential,ALAMEDA,Missing Read Investigation,Medium,Cancelled,2024-12-03,2024-12-06
SR00000229,EXC00005246,BILL00057612,ACCT004801,CUST004801,2024-12,Residential,MERCED,Account Status Review,High,Closed,2025-01-03,2025-01-25
SR00000230,EXC00002122,BILL00024568,ACCT002048,CUST002048,2024-04,Residential,CONTRA COSTA,Account Status Review,Low,Closed,2024-05-03,2024-05-29
SR00000231,EXC00000556,BILL00006977,ACCT000582,CUST000582,2024-05,"Transportation, Communications, & Utilities",SAN MATEO,Account Status Review,Medium,Closed,2024-06-03,2024-06-05
SR00000232,EXC00004509,BILL00049426,ACCT004119,CUST004119,2024-10,Residential,AMADOR,Account Status Review,Low,Open,2024-11-03,
SR00000233,EXC00003063,BILL00034942,ACCT002912,CUST002912,2024-10,Residential,KERN,Account Status Review,Low,Closed,2024-11-03,2024-11-18
SR00000234,EXC00004102,BILL00045268,ACCT003773,CUST003773,2024-04,Residential,SAN FRANCISCO,Meter Data Investigation,Medium,Closed,2024-05-03,2024-05-20
SR00000235,EXC00001790,BILL00021507,ACCT001793,CUST001793,2024-03,Residential,KERN,Account Status Review,Critical,Closed,2024-04-03,2024-04-11
SR00000236,EXC00001422,BILL00016995,ACCT001417,CUST001417,2024-03,Residential,KERN,Missing Read Investigation,High,In Progress,2024-04-03,
SR00000237,EXC00004122,BILL00045556,ACCT003797,CUST003797,2024-04,Residential,SANTA CLARA,Account Status Review,Medium,Closed,2024-05-03,2024-05-15
SR00000238,EXC00001048,BILL00013089,ACCT001091,CUST001091,2024-09,Industrial,KERN,Account Status Review,Low,Closed,2024-10-03,2024-10-04
SR00000239,EXC00004635,BILL00051200,ACCT004267,CUST004267,2024-08,Residential,ALAMEDA,Account Status Review,Medium,Closed,2024-09-03,2024-09-24
SR00000240,EXC00000799,BILL00009660,ACCT000805,CUST000805,2024-12,Residential,MARIN,Account Status Review,Medium,In Progress,2025-01-03,
SR00000241,EXC00004969,BILL00054290,ACCT004525,CUST004525,2024-02,Commercial,GLENN,Missing Read Investigation,High,In Progress,2024-03-03,
SR00000242,EXC00000352,BILL00004492,ACCT000375,CUST000375,2024-04,Residential,KERN,Account Status Review,Low,Closed,2024-05-03,2024-05-27
SR00000243,EXC00000241,BILL00003273,ACCT000273,CUST000273,2024-09,Commercial,ALAMEDA,Account Status Review,Medium,Cancelled,2024-10-03,2024-10-08
SR00000244,EXC00003081,BILL00035091,ACCT002925,CUST002925,2024-03,Residential,SUTTER,Meter Data Investigation,Low,Closed,2024-04-03,2024-04-10
SR00000245,EXC00005047,BILL00055044,ACCT004587,CUST004587,2024-12,Residential,SANTA CLARA,Account Status Review,Low,Closed,2025-01-03,2025-01-11
SR00000246,EXC00005041,BILL00055038,ACCT004587,CUST004587,2024-06,Residential,SANTA CLARA,Account Status Review,High,Closed,2024-07-03,2024-07-15
SR00000247,EXC00001104,BILL00013832,ACCT001153,CUST001153,2024-08,Residential,CONTRA COSTA,Missing Read Investigation,Medium,Open,2024-09-03,
SR00000248,EXC00001872,BILL00022137,ACCT001845,CUST001845,2024-09,Industrial,CALAVERAS,Account Status Review,Medium,In Progress,2024-10-03,
SR00000249,EXC00003271,BILL00036560,ACCT003047,CUST003047,2024-08,Residential,FRESNO,Missing Read Investigation,Low,Open,2024-09-03,
SR00000250,EXC00001502,BILL00017924,ACCT001494,CUST001494,2024-08,Residential,SANTA CLARA,Missing Read Investigation,Low,Closed,2024-09-03,2024-09-07
SR00000251,EXC00002917,BILL00033520,ACCT002794,CUST002794,2024-04,Residential,SANTA BARBARA,Account Status Review,Critical,Cancelled,2024-05-03,2024-06-01
SR00000252,EXC00001243,BILL00015385,ACCT001283,CUST001283,2024-01,Residential,MADERA,Account Status Review,Medium,Open,2024-02-03,
SR00000253,EXC00002551,BILL00028700,ACCT002392,CUST002392,2024-08,Residential,CONTRA COSTA,Account Status Review,Low,Closed,2024-09-03,2024-09-12
SR00000254,EXC00001771,BILL00021291,ACCT001775,CUST001775,2024-03,Residential,KERN,Account Status Review,Low,Open,2024-04-03,
SR00000255,EXC00003015,BILL00034499,ACCT002875,CUST002875,2024-11,Residential,PLACER,Account Status Review,Medium,Closed,2024-12-03,2024-12-11
SR00000256,EXC00001116,BILL00013882,ACCT001157,CUST001157,2024-10,Residential,SOLANO,Account Status Review,Medium,Closed,2024-11-03,2024-11-20
SR00000257,EXC00002500,BILL00027984,ACCT002332,CUST002332,2024-12,Residential,BUTTE,Account Status Review,High,Closed,2025-01-03,2025-01-29
SR00000258,EXC00000747,BILL00009044,ACCT000754,CUST000754,2024-08,Residential,MERCED,Missing Read Investigation,Medium,Closed,2024-09-03,2024-09-18
SR00000259,EXC00000402,BILL00005236,ACCT000437,CUST000437,2024-04,Residential,SANTA CLARA,Meter Data Investigation,Medium,Cancelled,2024-05-03,2024-06-01
SR00000260,EXC00001539,BILL00018435,ACCT001537,CUST001537,2024-03,Residential,FRESNO,Missing Read Investigation,High,Closed,2024-04-03,2024-04-24
SR00000261,EXC00001719,BILL00020479,ACCT001707,CUST001707,2024-07,Residential,MENDOCINO,Account Status Review,Medium,Closed,2024-08-03,2024-08-18
SR00000262,EXC00004676,BILL00051952,ACCT004330,CUST004330,2024-04,Commercial,SAN JOAQUIN,Missing Read Investigation,Medium,In Progress,2024-05-03,
SR00000263,EXC00002276,BILL00026088,ACCT002174,CUST002174,2024-12,Commercial,SOLANO,Account Status Review,Medium,Open,2025-01-03,
SR00000264,EXC00005292,BILL00058171,ACCT004848,CUST004848,2024-07,Residential,SAN MATEO,Account Status Review,Medium,Closed,2024-08-03,2024-08-12
SR00000265,EXC00001169,BILL00014227,ACCT001186,CUST001186,2024-07,Industrial,SAN JOAQUIN,Account Status Review,Medium,Closed,2024-08-03,2024-08-18
SR00000266,EXC00001023,BILL00012827,ACCT001069,CUST001069,2024-11,Residential,SANTA CLARA,Meter Data Investigation,Low,Open,2024-12-03,
SR00000267,EXC00001296,BILL00015764,ACCT001314,CUST001314,2024-08,Commercial,ALAMEDA,Account Status Review,High,Closed,2024-09-03,2024-09-10
SR00000268,EXC00003581,BILL00039299,ACCT003275,CUST003275,2024-11,Commercial,PLACER,Missing Read Investigation,Medium,Cancelled,2024-12-03,2024-12-25
SR00000269,EXC00000158,BILL00002521,ACCT000211,CUST000211,2024-01,Residential,NAPA,Account Status Review,High,Closed,2024-02-03,2024-02-17
SR00000270,EXC00000066,BILL00000898,ACCT000075,CUST000075,2024-10,Residential,KINGS,Account Status Review,Medium,Closed,2024-11-03,2024-11-16
SR00000271,EXC00003104,BILL00035481,ACCT002957,CUST002957,2024-09,Residential,FRESNO,Account Status Review,High,Closed,2024-10-03,2024-10-27
SR00000272,EXC00000417,BILL00005327,ACCT000444,CUST000444,2024-11,Residential,NAPA,Account Status Review,High,Closed,2024-12-03,2024-12-21
SR00000273,EXC00004775,BILL00052404,ACCT004367,CUST004367,2024-12,Residential,PLACER,Account Status Review,Low,Closed,2025-01-03,2025-01-27
SR00000274,EXC00004802,BILL00052841,ACCT004404,CUST004404,2024-05,Residential,ALAMEDA,Missing Read Investigation,Medium,Closed,2024-06-03,2024-06-21
SR00000275,EXC00001195,BILL00014641,ACCT001221,CUST001221,2024-01,Agriculture And Water Pumping,SAN JOAQUIN,Missing Read Investigation,Medium,Open,2024-02-03,
SR00000276,EXC00004322,BILL00047602,ACCT003967,CUST003967,2024-10,Residential,NEVADA,Account Status Review,Medium,Open,2024-11-03,
SR00000277,EXC00000908,BILL00011519,ACCT000960,CUST000960,2024-11,Residential,SAN JOAQUIN,Meter Data Investigation,High,Closed,2024-12-03,2024-12-20
SR00000278,EXC00004617,BILL00051089,ACCT004258,CUST004258,2024-05,Residential,SANTA CLARA,Account Status Review,Low,Closed,2024-06-03,2024-06-25
SR00000279,EXC00002403,BILL00027376,ACCT002282,CUST002282,2024-04,Residential,CONTRA COSTA,Account Status Review,High,Closed,2024-05-03,2024-05-28
SR00000280,EXC00001021,BILL00012781,ACCT001066,CUST001066,2024-01,Residential,MERCED,Missing Read Investigation,Medium,Closed,2024-02-03,2024-02-06
SR00000281,EXC00005296,BILL00058175,ACCT004848,CUST004848,2024-11,Residential,SAN MATEO,Account Status Review,Medium,In Progress,2024-12-03,
SR00000282,EXC00001535,BILL00018370,ACCT001531,CUST001531,2024-10,Residential,SAN FRANCISCO,Account Status Review,Low,Open,2024-11-03,
SR00000283,EXC00000320,BILL00004074,ACCT000340,CUST000340,2024-06,Residential,CONTRA COSTA,Missing Read Investigation,High,Open,2024-07-03,
SR00000284,EXC00002863,BILL00032096,ACCT002675,CUST002675,2024-08,Commercial,PLACER,Missing Read Investigation,Low,Closed,2024-09-03,2024-10-02
SR00000285,EXC00004334,BILL00047812,ACCT003985,CUST003985,2024-04,Commercial,CONTRA COSTA,Account Status Review,Medium,Closed,2024-05-03,2024-05-31
SR00000286,EXC00004403,BILL00048717,ACCT004060,CUST004060,2024-09,Mining,SANTA CLARA,Account Status Review,Medium,Closed,2024-10-03,2024-10-25
SR00000287,EXC00002803,BILL00030930,ACCT002578,CUST002578,2024-06,Residential,FRESNO,Meter Data Investigation,Low,In Progress,2024-07-03,
SR00000288,EXC00001555,BILL00018589,ACCT001550,CUST001550,2024-01,Residential,KERN,Account Status Review,Low,Closed,2024-02-03,2024-02-25
SR00000289,EXC00002835,BILL00031473,ACCT002623,CUST002623,2024-09,Residential,SANTA CLARA,Account Status Review,Low,Closed,2024-10-03,2024-10-05
SR00000290,EXC00000152,BILL00002296,ACCT000192,CUST000192,2024-04,Commercial,FRESNO,Missing Read Investigation,Medium,Closed,2024-05-03,2024-05-30
SR00000291,EXC00002777,BILL00030510,ACCT002543,CUST002543,2024-06,Commercial,NEVADA,Account Status Review,Low,Open,2024-07-03,
SR00000292,EXC00001394,BILL00016490,ACCT001375,CUST001375,2024-02,Residential,SANTA CLARA,Meter Data Investigation,Low,In Progress,2024-03-03,
SR00000293,EXC00000997,BILL00012427,ACCT001036,CUST001036,2024-07,Residential,ALAMEDA,Account Status Review,Critical,Closed,2024-08-03,2024-08-28
SR00000294,EXC00000697,BILL00008441,ACCT000704,CUST000704,2024-05,Residential,ALAMEDA,Account Status Review,Medium,Closed,2024-06-03,2024-06-28
SR00000295,EXC00000749,BILL00009152,ACCT000763,CUST000763,2024-08,Residential,SUTTER,Missing Read Investigation,Low,Closed,2024-09-03,2024-09-24
SR00000296,EXC00004206,BILL00046230,ACCT003853,CUST003853,2024-06,Residential,CONTRA COSTA,Account Status Review,Medium,In Progress,2024-07-03,
SR00000297,EXC00003244,BILL00036266,ACCT003023,CUST003023,2024-02,Residential,SAN JOAQUIN,Account Status Review,Medium,Closed,2024-03-03,2024-04-01
SR00000298,EXC00001619,BILL00019619,ACCT001635,CUST001635,2024-11,Industrial,SANTA BARBARA,Missing Read Investigation,Low,Open,2024-12-03,
SR00000299,EXC00002452,BILL00027692,ACCT002308,CUST002308,2024-08,Residential,ALAMEDA,Account Status Review,Medium,Closed,2024-09-03,2024-10-02
SR00000300,EXC00000419,BILL00005338,ACCT000445,CUST000445,2024-10,Commercial,CONTRA COSTA,Meter Data Investigation,High,Closed,2024-11-03,2024-11-08
SR00000301,EXC00002312,BILL00026558,ACCT002214,CUST002214,2024-02,Agriculture And Water Pumping,KERN,Account Status Review,Low,Open,2024-03-03,
SR00000302,EXC00000808,BILL00009867,ACCT000823,CUST000823,2024-03,Residential,FRESNO,Account Status Review,Low,Closed,2024-04-03,2024-04-04
SR00000303,EXC00002506,BILL00028001,ACCT002334,CUST002334,2024-05,Residential,PLACER,Account Status Review,High,In Progress,2024-06-03,
SR00000304,EXC00004115,BILL00045369,ACCT003781,CUST003781,2024-09,Residential,SANTA CLARA,Account Status Review,High,Open,2024-10-03,
SR00000305,EXC00003608,BILL00039556,ACCT003297,CUST003297,2024-04,Residential,EL DORADO,Account Status Review,High,Closed,2024-05-03,2024-05-27
SR00000306,EXC00004673,BILL00051914,ACCT004327,CUST004327,2024-02,Residential,MADERA,Missing Read Investigation,High,Closed,2024-03-03,2024-03-17
SR00000307,EXC00002604,BILL00028960,ACCT002414,CUST002414,2024-04,Residential,SAN JOAQUIN,Account Status Review,Medium,Closed,2024-05-03,2024-05-07
SR00000308,EXC00003504,BILL00038513,ACCT003210,CUST003210,2024-05,Residential,SANTA CLARA,Missing Read Investigation,High,Open,2024-06-03,
SR00000309,EXC00002705,BILL00030009,ACCT002501,CUST002501,2024-09,Commercial,SAN FRANCISCO,Missing Read Investigation,High,Open,2024-10-03,
SR00000310,EXC00005049,BILL00055094,ACCT004592,CUST004592,2024-02,Residential,SANTA CLARA,Account Status Review,Low,Closed,2024-03-03,2024-03-11
SR00000311,EXC00001741,BILL00020614,ACCT001718,CUST001718,2024-10,Residential,KERN,Missing Read Investigation,Low,Closed,2024-11-03,2024-11-10
SR00000312,EXC00004905,BILL00053653,ACCT004472,CUST004472,2024-01,Mining,FRESNO,Account Status Review,Low,Closed,2024-02-03,2024-02-28
SR00000313,EXC00001375,BILL00016343,ACCT001362,CUST001362,2024-11,Residential,KERN,Meter Data Investigation,High,Open,2024-12-03,
SR00000314,EXC00000252,BILL00003545,ACCT000296,CUST000296,2024-05,Residential,SANTA CLARA,Account Status Review,High,Closed,2024-06-03,2024-06-18
SR00000315,EXC00005002,BILL00054818,ACCT004569,CUST004569,2024-02,Residential,KERN,Meter Data Investigation,Medium,Cancelled,2024-03-03,2024-03-31
