customer_id,customer_segment,county,customer_status,customer_start_date
CUST000498,Residential,SONOMA,Active,2024-08-29
CUST000499,Agriculture And Water Pumping,SAN FRANCISCO,Active,2022-01-13
CUST000500,"Transportation, Communications, & Utilities",SANTA BARBARA,Active,2021-01-05
CUST000501,Residential,PLACER,Active,2017-12-17
CUST000502,Residential,CONTRA COSTA,Active,2015-06-11
CUST000503,Residential,ALAMEDA,Active,2022-12-20
CUST000504,Commercial,KERN,Active,2019-02-09
CUST000505,Residential,ALAMEDA,Active,2023-09-14
CUST000506,Residential,SANTA CLARA,Active,2018-12-21
CUST000507,Commercial,KERN,Active,2016-01-30
CUST000508,Commercial,ALAMEDA,Active,2017-03-11
CUST000509,Industrial,ALAMEDA,Active,2015-07-05
CUST000510,Residential,KERN,Active,2016-07-11
CUST000511,Residential,SANTA CLARA,Active,2020-06-03
CUST000512,Residential,MENDOCINO,Active,2016-03-21
CUST000513,Industrial,MONTEREY,Active,2017-04-09
CUST000514,Commercial,FRESNO,Active,2024-08-20
CUST000515,Residential,SANTA CLARA,Active,2020-11-04
CUST000516,Residential,MERCED,Active,2018-06-26
CUST000517,Residential,SAN JOAQUIN,Active,2024-08-12
CUST000518,Commercial,MERCED,Active,2024-02-11
CUST000519,"Transportation, Communications, & Utilities",SANTA CLARA,Active,2024-03-02
CUST000520,Residential,SANTA BARBARA,Active,2019-12-19
CUST000521,Residential,SAN JOAQUIN,Active,2021-10-21
CUST000522,Residential,SAN FRANCISCO,Active,2016-05-30
CUST000523,Agriculture And Water Pumping,SANTA BARBARA,Active,2019-05-20
CUST000524,Commercial,KERN,Active,2017-08-04
CUST000525,Commercial,PLACER,Active,2018-05-10
CUST000526,Residential,CONTRA COSTA,Active,2019-05-18
CUST000527,Residential,SANTA BARBARA,Active,2019-08-06
CUST000528,Residential,SANTA CLARA,Active,2017-01-25
CUST000529,Residential,KERN,Active,2022-10-15
CUST000530,Commercial,ALAMEDA,Active,2023-11-26
CUST000531,Commercial,SAN FRANCISCO,Active,2022-06-26
CUST000532,Streetlighting,SANTA CLARA,Active,2015-11-21
CUST000533,Streetlighting,FRESNO,Inactive,2022-04-24
CUST000534,Residential,MERCED,Active,2016-11-17
CUST000535,Residential,SANTA CLARA,Active,2019-02-07
CUST000536,Industrial,SANTA CLARA,Active,2019-08-16
CUST000537,Commercial,SANTA CLARA,Active,2020-06-22
CUST000538,Residential,MONTEREY,Active,2021-09-13
CUST000539,Residential,PLACER,Active,2017-05-17
CUST000540,Residential,KERN,Active,2015-08-05
CUST000541,Agriculture And Water Pumping,SANTA CLARA,Active,2022-10-27
CUST000542,Residential,SANTA BARBARA,Active,2023-03-28
CUST000543,Residential,MONTEREY,Active,2024-08-25
CUST000544,Residential,SAN JOAQUIN,Active,2017-09-27
CUST000545,Residential,SANTA CRUZ,Active,2024-07-07
CUST000546,Residential,GLENN,Active,2020-06-11
CUST000547,Residential,SANTA CLARA,Inactive,2017-07-20
CUST000548,Residential,CONTRA COSTA,Active,2020-07-05
CUST000549,Residential,ALAMEDA,Active,2015-08-28
CUST000550,Residential,SANTA CLARA,Active,2018-04-24
CUST000551,Residential,ALAMEDA,Active,2015-02-17
CUST000552,Commercial,KERN,Active,2024-06-19
CUST000553,Residential,SUTTER,Active,2023-12-24
CUST000554,Residential,EL DORADO,Active,2023-11-03
CUST000555,Commercial,SAN JOAQUIN,Active,2018-06-02
CUST000556,Residential,FRESNO,Active,2018-03-13
CUST000557,Residential,SANTA CLARA,Active,2024-07-22
CUST000558,Residential,SOLANO,Active,2023-09-18
CUST000559,Residential,ALAMEDA,Active,2017-05-24
CUST000560,Residential,SANTA BARBARA,Inactive,2020-03-12
CUST000561,Residential,SAN MATEO,Active,2024-09-06
CUST000562,Residential,YUBA,Inactive,2020-12-19
CUST000563,Residential,ALAMEDA,Active,2016-09-16
CUST000564,Residential,ALAMEDA,Active,2020-02-03
CUST000565,Residential,MENDOCINO,Active,2020-05-24
CUST000566,Residential,CONTRA COSTA,Active,2016-08-23
CUST000567,Residential,FRESNO,Active,2022-06-13
CUST000568,Residential,SOLANO,Active,2021-07-09
CUST000569,Commercial,SAN JOAQUIN,Active,2020-04-27
CUST000570,Residential,KINGS,Active,2023-08-13
CUST000571,Residential,HUMBOLDT,Active,2019-12-22
CUST000572,Residential,CONTRA COSTA,Active,2024-07-15
CUST000573,Residential,SAN JOAQUIN,Active,2024-10-30
CUST000574,Residential,SANTA BARBARA,Active,2020-09-14
CUST000575,Commercial,SANTA BARBARA,Active,2022-09-26
CUST000576,Industrial,SANTA CLARA,Active,2019-07-07
CUST000577,Residential,SANTA BARBARA,Inactive,2020-01-02
CUST000578,Industrial,SHASTA,Active,2015-08-11
CUST000579,Residential,YOLO,Active,2019-10-13
CUST000580,Residential,KERN,Active,2016-06-13
CUST000581,Residential,CONTRA COSTA,Active,2021-04-07
CUST000582,"Transportation, Communications, & Utilities",SAN MATEO,Pending Close,2015-05-14
CUST000583,Residential,SAN JOAQUIN,Active,2016-01-26
CUST000584,Residential,FRESNO,Active,2015-04-12
CUST000585,Residential,KERN,Active,2020-08-02
CUST000586,Residential,CONTRA COSTA,Active,2022-06-21
CUST000587,Residential,KERN,Active,2021-12-20
CUST000588,Residential,KERN,Active,2022-01-02
CUST000589,Residential,MENDOCINO,Active,2022-07-13
CUST000590,Residential,SANTA BARBARA,Active,2023-04-30
CUST000591,Residential,ALAMEDA,Active,2024-11-17
CUST000592,Residential,PLACER,Active,2020-06-23
CUST000593,Residential,CONTRA COSTA,Active,2017-08-06
CUST000594,Residential,KINGS,Active,2019-04-18
CUST000595,Commercial,SAN MATEO,Active,2024-05-07
CUST000596,Residential,KERN,Active,2017-04-20
CUST000597,Residential,SAN MATEO,Active,2020-08-15
CUST000598,Residential,FRESNO,Active,2023-03-25
CUST000599,Residential,FRESNO,Active,2015-07-13
CUST000600,Residential,FRESNO,Active,2017-01-11
CUST000601,Residential,ALAMEDA,Active,2023-10-14
CUST000602,Residential,ALAMEDA,Active,2023-02-07
CUST000603,Residential,SANTA CLARA,Active,2016-04-17
CUST000604,Residential,FRESNO,Active,2021-03-13
CUST000605,Residential,CONTRA COSTA,Active,2024-05-13
CUST000606,Residential,SAN LUIS OBISPO,Active,2023-01-02
CUST000607,Residential,MONTEREY,Active,2023-11-29
CUST000608,Residential,SONOMA,Active,2023-11-14
CUST000609,Residential,KERN,Active,2015-02-07
CUST000610,Residential,KERN,Active,2019-08-26
CUST000611,Residential,GLENN,Active,2016-04-15
CUST000612,Commercial,FRESNO,Active,2021-11-04
CUST000613,Residential,SAN JOAQUIN,Active,2019-02-22
CUST000614,Residential,ALAMEDA,Active,2023-10-19
CUST000615,Commercial,KERN,Active,2017-10-09
CUST000616,Commercial,SAN JOAQUIN,Active,2019-11-19
CUST000617,Residential,MONTEREY,Active,2020-05-20
CUST000618,Residential,ALAMEDA,Active,2015-04-13
CUST000619,Commercial,SAN FRANCISCO,Active,2019-10-01
CUST000620,Residential,SANTA CLARA,Active,2019-10-02
CUST000621,Residential,SANTA CLARA,Active,2015-02-11
CUST000622,Residential,CALAVERAS,Active,2023-03-14
CUST000623,Residential,SAN JOAQUIN,Active,2023-10-24
CUST000624,Residential,MADERA,Active,2020-10-14
CUST000625,Residential,CONTRA COSTA,Inactive,2023-03-10
CUST000626,Residential,SAN JOAQUIN,Active,2015-07-12
CUST000627,Residential,KERN,Active,2024-03-23
CUST000628,Residential,SAN MATEO,Active,2017-11-27
CUST000629,Residential,SAN FRANCISCO,Active,2021-12-24
CUST000630,Residential,SANTA CLARA,Active,2019-08-04
CUST000631,Residential,MADERA,Active,2024-07-31
CUST000632,Commercial,SAN FRANCISCO,Active,2022-06-04
CUST000633,Residential,SANTA CLARA,Active,2021-07-27
CUST000634,Residential,SANTA CLARA,Active,2015-11-22
CUST000635,Residential,SANTA CLARA,Active,2023-07-07
CUST000636,Residential,CONTRA COSTA,Inactive,2018-01-25
CUST000637,Residential,NEVADA,Active,2015-04-18
CUST000638,Residential,SAN JOAQUIN,Active,2022-05-02
CUST000639,Residential,CONTRA COSTA,Active,2021-01-07
CUST000640,Residential,CONTRA COSTA,Active,2018-01-02
CUST000641,Residential,SAN FRANCISCO,Active,2023-07-26
CUST000642,Residential,SAN JOAQUIN,Active,2023-01-04
CUST000643,Residential,ALAMEDA,Active,2015-12-01
CUST000644,Residential,SAN MATEO,Inactive,2024-02-06
CUST000645,Residential,SAN LUIS OBISPO,Active,2020-04-26
CUST000646,Commercial,ALAMEDA,Active,2020-08-01
CUST000647,Residential,CONTRA COSTA,Active,2017-03-14
CUST000648,Residential,SOLANO,Active,2020-01-23
CUST000649,Residential,SANTA CRUZ,Pending Close,2017-02-05
CUST000650,Residential,SAN FRANCISCO,Active,2018-07-01
CUST000651,Residential,SOLANO,Active,2018-11-09
CUST000652,Residential,FRESNO,Active,2024-08-28
CUST000653,Residential,SANTA CLARA,Active,2021-04-25
CUST000654,Residential,SAN MATEO,Active,2022-09-30
CUST000655,Residential,SANTA CLARA,Active,2019-01-28
CUST000656,Residential,SANTA CLARA,Active,2015-02-03
CUST000657,Residential,FRESNO,Active,2024-10-06
CUST000658,Residential,BUTTE,Active,2021-07-01
CUST000659,Residential,KINGS,Active,2017-04-16
CUST000660,Residential,SANTA CRUZ,Active,2024-01-23
CUST000661,Residential,SANTA CLARA,Active,2022-07-01
CUST000662,"Transportation, Communications, & Utilities",SANTA CLARA,Active,2020-07-17
CUST000663,Residential,SAN JOAQUIN,Active,2019-06-28
CUST000664,Residential,SAN FRANCISCO,Active,2024-11-21
CUST000665,Residential,EL DORADO,Active,2017-01-08
CUST000666,Residential,MERCED,Active,2019-01-29
CUST000667,Residential,FRESNO,Active,2022-08-23
CUST000668,Residential,SAN JOAQUIN,Active,2018-08-20
CUST000669,Residential,CONTRA COSTA,Active,2020-02-29
CUST000670,Residential,SOLANO,Active,2022-12-04
CUST000671,Residential,BUTTE,Active,2015-04-27
CUST000672,Commercial,ALAMEDA,Active,2023-12-23
CUST000673,Residential,SANTA BARBARA,Active,2019-02-13
CUST000674,Residential,ALAMEDA,Active,2022-05-21
CUST000675,Residential,LAKE,Active,2021-09-16
CUST000676,"Transportation, Communications, & Utilities",CONTRA COSTA,Active,2023-05-03
CUST000677,Residential,SAN FRANCISCO,Active,2020-07-26
CUST000678,Residential,SANTA CLARA,Active,2019-08-27
CUST000679,Agriculture And Water Pumping,FRESNO,Active,2020-04-07
CUST000680,Commercial,SANTA CLARA,Active,2019-05-30
CUST000681,Commercial,ALAMEDA,Active,2021-03-30
CUST000682,Residential,KERN,Inactive,2023-02-24
CUST000683,Residential,YOLO,Active,2018-07-31
CUST000684,Residential,SANTA CLARA,Active,2021-12-02
CUST000685,Industrial,SANTA CLARA,Active,2017-09-02
CUST000686,Residential,MADERA,Active,2020-08-18
CUST000687,Residential,KERN,Active,2016-12-15
CUST000688,Residential,YOLO,Active,2020-04-09
CUST000689,Residential,SANTA CLARA,Active,2021-08-23
CUST000690,Residential,SANTA BARBARA,Active,2021-08-25
CUST000691,Residential,ALAMEDA,Active,2017-04-23
CUST000692,Residential,SANTA CLARA,Active,2015-12-26
CUST000693,Residential,FRESNO,Inactive,2021-02-01
CUST000694,Residential,SAN LUIS OBISPO,Active,2016-04-29
CUST000695,Residential,MADERA,Active,2018-11-29
CUST000696,Residential,ALAMEDA,Active,2020-09-11
CUST000697,Residential,KERN,Inactive,2019-01-28
CUST000698,Residential,KERN,Active,2016-11-26
CUST000699,Residential,SHASTA,Active,2021-01-13
CUST000700,Residential,ALAMEDA,Active,2016-07-18
CUST000701,Residential,ALAMEDA,Active,2020-01-06
CUST000702,Residential,SAN MATEO,Active,2015-07-21
CUST000703,Residential,SAN FRANCISCO,Active,2018-04-13
CUST000704,Residential,ALAMEDA,Pending Close,2018-06-21
CUST000705,Residential,YOLO,Active,2024-02-23
CUST000706,"Transportation, Communications, & Utilities",ALAMEDA,Active,2023-02-18
CUST000707,Residential,SONOMA,Active,2019-01-09
CUST000708,Commercial,SANTA CLARA,Active,2015-03-15
CUST000709,Residential,FRESNO,Active,2015-04-06
CUST000710,Residential,SONOMA,Active,2020-03-11
CUST000711,Residential,SANTA CLARA,Active,2015-06-22
CUST000712,Residential,KINGS,Active,2020-04-06
CUST000713,Residential,KERN,Inactive,2024-07-09
CUST000714,Residential,PLUMAS,Active,2021-01-11
CUST000715,Residential,FRESNO,Inactive,2023-11-29
CUST000716,Industrial,ALAMEDA,Active,2024-04-17
CUST000717,Commercial,SANTA CLARA,Active,2021-05-25
CUST000718,Agriculture And Water Pumping,ALAMEDA,Active,2015-09-15
CUST000719,Residential,SANTA CLARA,Active,2021-01-30
CUST000720,Residential,SANTA CLARA,Active,2015-11-26
CUST000721,Industrial,SANTA CLARA,Active,2018-06-08
CUST000722,Residential,KERN,Active,2022-09-07
CUST000723,Residential,MERCED,Active,2023-05-26
CUST000724,Residential,SANTA CLARA,Active,2015-06-10
CUST000725,Residential,SANTA CLARA,Active,2015-07-05
CUST000726,Commercial,SANTA BARBARA,Active,2015-05-23
CUST000727,Residential,SANTA CLARA,Active,2024-03-07
CUST000728,Commercial,SANTA CLARA,Active,2023-02-02
CUST000729,Residential,SANTA CLARA,Active,2016-10-01
CUST000730,Residential,YOLO,Active,2020-09-05
CUST000731,Residential,SAN JOAQUIN,Active,2024-01-31
CUST000732,Commercial,SAN MATEO,Active,2024-09-28
CUST000733,Residential,FRESNO,Active,2015-07-21
CUST000734,Residential,PLACER,Active,2023-06-20
CUST000735,Residential,FRESNO,Active,2019-06-03
CUST000736,Commercial,FRESNO,Active,2022-06-10
CUST000737,Residential,COLUSA,Active,2023-09-01
CUST000738,Commercial,ALAMEDA,Active,2023-06-07
CUST000739,Residential,CONTRA COSTA,Active,2016-04-16
CUST000740,Residential,KERN,Active,2024-05-03
CUST000741,Residential,SONOMA,Active,2021-04-25
CUST000742,Residential,SAN FRANCISCO,Active,2020-10-03
CUST000743,Residential,SAN JOAQUIN,Active,2017-06-29
CUST000744,Residential,SHASTA,Active,2019-04-21
CUST000745,Residential,SANTA CLARA,Active,2017-10-26
CUST000746,Commercial,FRESNO,Active,2024-06-10
CUST000747,Residential,FRESNO,Active,2022-02-14
CUST000748,Residential,HUMBOLDT,Active,2017-12-09
CUST000749,Commercial,SHASTA,Active,2020-11-29
CUST000750,Residential,FRESNO,Active,2021-01-02
CUST000751,Residential,ALAMEDA,Active,2015-08-18
CUST000752,Industrial,SAN JOAQUIN,Active,2019-10-13
CUST000753,Residential,SANTA CLARA,Active,2021-12-19
CUST000754,Residential,MERCED,Active,2018-08-22
CUST000755,Residential,CALAVERAS,Active,2024-11-22
CUST000756,Residential,KERN,Active,2016-04-05
CUST000757,Residential,COLUSA,Active,2017-03-17
CUST000758,Residential,KERN,Active,2020-04-15
CUST000759,Commercial,KERN,Active,2021-03-23
CUST000760,Residential,ALAMEDA,Active,2015-02-28
CUST000761,Residential,MADERA,Active,2018-01-04
CUST000762,Residential,AMADOR,Active,2021-10-11
CUST000763,Residential,SUTTER,Active,2016-12-28
CUST000764,Residential,SANTA CLARA,Active,2018-03-01
CUST000765,Residential,MONTEREY,Active,2023-02-27
CUST000766,Residential,SOLANO,Active,2016-05-12
CUST000767,Residential,ALAMEDA,Active,2022-11-03
CUST000768,Commercial,CONTRA COSTA,Active,2017-06-28
CUST000769,Residential,ALAMEDA,Active,2018-08-21
CUST000770,Commercial,YOLO,Active,2020-10-15
CUST000771,Residential,SANTA BARBARA,Active,2015-08-18
CUST000772,Commercial,FRESNO,Active,2023-04-19
CUST000773,Residential,ALAMEDA,Active,2015-11-29
CUST000774,Residential,FRESNO,Active,2021-05-13
CUST000775,Commercial,CONTRA COSTA,Active,2020-03-11
CUST000776,Residential,MARIN,Active,2019-05-27
CUST000777,Residential,SANTA CRUZ,Active,2016-12-21
CUST000778,Residential,SANTA CLARA,Active,2020-12-31
CUST000779,Residential,SAN JOAQUIN,Active,2018-06-28
CUST000780,Residential,ALAMEDA,Active,2016-11-21
CUST000781,Residential,SANTA BARBARA,Inactive,2023-08-18
CUST000782,Residential,KERN,Active,2015-02-26
CUST000783,Residential,SAN LUIS OBISPO,Active,2024-05-30
CUST000784,Residential,SANTA CLARA,Active,2021-06-13
CUST000785,Residential,CONTRA COSTA,Active,2021-01-30
CUST000786,Commercial,CALAVERAS,Active,2019-01-25
CUST000787,Residential,ALAMEDA,Active,2017-01-19
CUST000788,Residential,SAN JOAQUIN,Active,2023-05-10
CUST000789,Residential,YUBA,Active,2016-11-08
CUST000790,Industrial,SANTA CLARA,Active,2024-10-04
CUST000791,Residential,ALAMEDA,Active,2016-07-13
CUST000792,Residential,FRESNO,Active,2019-07-21
CUST000793,Residential,KINGS,Active,2019-09-01
CUST000794,Residential,YOLO,Active,2024-06-07
CUST000795,Residential,KERN,Active,2020-06-01
CUST000796,Commercial,MERCED,Active,2015-12-15
CUST000797,Industrial,SANTA CLARA,Active,2017-12-26
CUST000798,Residential,HUMBOLDT,Active,2021-07-05
CUST000799,Residential,KINGS,Active,2021-02-19
CUST000800,Commercial,SANTA CLARA,Active,2018-03-24
CUST000801,Residential,ALAMEDA,Active,2023-11-06
CUST000802,Residential,SANTA CLARA,Active,2019-09-16
CUST000803,Residential,ALAMEDA,Active,2021-05-02
CUST000804,Residential,SAN JOAQUIN,Inactive,2021-01-24
CUST000805,Residential,MARIN,Pending Close,2021-01-01
CUST000806,Residential,SANTA CLARA,Active,2021-02-11
CUST000807,Industrial,SAN MATEO,Active,2017-06-04
CUST000808,Industrial,SHASTA,Active,2017-05-14
CUST000809,Residential,COLUSA,Active,2022-09-22
CUST000810,Residential,KERN,Active,2024-07-26
CUST000811,"Transportation, Communications, & Utilities",SANTA CLARA,Active,2023-05-13
CUST000812,Commercial,SHASTA,Active,2017-02-24
CUST000813,Residential,SAN JOAQUIN,Active,2016-04-01
CUST000814,Commercial,ALAMEDA,Active,2015-12-11
CUST000815,Commercial,CONTRA COSTA,Active,2022-08-14
CUST000816,Residential,CONTRA COSTA,Active,2016-07-07
CUST000817,Residential,SANTA CLARA,Active,2017-10-17
CUST000818,Residential,SAN FRANCISCO,Active,2024-10-27
CUST000819,Residential,MENDOCINO,Active,2017-02-26
CUST000820,Residential,KERN,Active,2019-12-25
CUST000821,Commercial,SAN JOAQUIN,Active,2023-03-03
CUST000822,Residential,KERN,Active,2016-12-05
CUST000823,Residential,FRESNO,Inactive,2018-02-01
CUST000824,Residential,SOLANO,Active,2021-04-13
CUST000825,Residential,SANTA CLARA,Active,2017-03-22
CUST000826,Commercial,SAN MATEO,Active,2023-06-22
CUST000827,Residential,SANTA BARBARA,Active,2017-08-10
CUST000828,Residential,CONTRA COSTA,Active,2017-03-25
CUST000829,Residential,SAN MATEO,Active,2019-03-29
CUST000830,Residential,PLACER,Active,2015-05-24
CUST000831,Residential,YUBA,Active,2022-08-09
CUST000832,Residential,KERN,Active,2017-05-12
CUST000833,Residential,SAN JOAQUIN,Active,2018-05-01
CUST000834,Residential,KERN,Active,2021-11-17
CUST000835,Residential,MERCED,Active,2019-12-13
CUST000836,Residential,SAN LUIS OBISPO,Inactive,2016-01-10
CUST000837,Commercial,SONOMA,Active,2016-11-07
CUST000838,Residential,KERN,Active,2022-07-02
CUST000839,Residential,SAN LUIS OBISPO,Active,2022-04-30
CUST000840,Residential,COLUSA,Active,2018-07-13
CUST000841,Residential,KERN,Active,2024-06-11
CUST000842,Residential,SANTA CLARA,Active,2024-11-30
CUST000843,Residential,SANTA CLARA,Active,2016-07-09
CUST000844,Agriculture And Water Pumping,CONTRA COSTA,Active,2017-05-12
CUST000845,Residential,MONTEREY,Active,2020-10-22
CUST000846,Residential,ALAMEDA,Active,2021-10-21
CUST000847,Residential,SANTA CLARA,Active,2017-05-30
CUST000848,Streetlighting,SOLANO,Active,2021-03-23
CUST000849,Residential,ALAMEDA,Active,2020-01-17
CUST000850,Residential,KERN,Active,2021-06-13
CUST000851,Residential,SANTA CLARA,Active,2017-08-23
CUST000852,Residential,LAKE,Active,2021-07-23
CUST000853,Residential,BUTTE,Active,2016-04-20
CUST000854,Commercial,MONTEREY,Active,2018-08-31
CUST000855,Residential,KERN,Active,2016-06-08
CUST000856,Residential,MADERA,Active,2018-12-19
CUST000857,Residential,SANTA CLARA,Active,2022-01-15
CUST000858,Residential,CONTRA COSTA,Active,2016-07-15
CUST000859,Residential,CONTRA COSTA,Active,2024-02-03
CUST000860,Residential,NEVADA,Active,2016-07-22
CUST000861,Residential,KERN,Inactive,2018-04-20
CUST000862,Residential,PLACER,Active,2015-04-16
CUST000863,Residential,CONTRA COSTA,Active,2021-02-16
CUST000864,Residential,KERN,Active,2018-03-06
CUST000865,Residential,FRESNO,Active,2016-11-30
CUST000866,Residential,KERN,Inactive,2018-02-17
CUST000867,Residential,SOLANO,Active,2022-11-18
CUST000868,Residential,ALAMEDA,Active,2015-03-13
CUST000869,Commercial,SAN JOAQUIN,Active,2017-01-24
CUST000870,Industrial,NEVADA,Active,2023-10-08
CUST000871,Residential,SANTA CLARA,Active,2021-11-09
CUST000872,Residential,ALAMEDA,Active,2017-06-23
CUST000873,Residential,SANTA CRUZ,Active,2021-12-01
CUST000874,Residential,SAN JOAQUIN,Active,2015-02-21
CUST000875,Residential,KERN,Active,2017-09-30
CUST000876,Residential,ALAMEDA,Active,2022-03-06
CUST000877,Residential,MONTEREY,Active,2023-09-26
CUST000878,Residential,FRESNO,Active,2018-07-11
CUST000879,Residential,KERN,Active,2018-06-16
CUST000880,Residential,KERN,Active,2024-05-15
