meter_id,account_id,meter_type,install_date,meter_status
MTR000463,ACCT000463,Smart Meter,2018-02-21,Inactive
MTR000464,ACCT000464,Legacy Meter,2018-01-06,Active
MTR000465,ACCT000465,Smart Meter,2014-04-09,Active
MTR000466,ACCT000466,Smart Meter,2014-07-01,Active
MTR000467,ACCT000467,Smart Meter,2020-01-26,Active
MTR000468,ACCT000468,Smart Meter,2020-03-30,Active
MTR000469,ACCT000469,Smart Meter,2016-08-13,Active
MTR000470,ACCT000470,Smart Meter,2017-01-21,Active
MTR000471,ACCT000471,Legacy Meter,2024-02-18,Active
MTR000472,ACCT000472,Smart Meter,2015-04-17,Active
MTR000473,ACCT000473,Smart Meter,2018-03-20,Active
MTR000474,ACCT000474,Smart Meter,2017-01-13,Active
MTR000475,ACCT000475,Smart Meter,2015-11-10,Active
MTR000476,ACCT000476,Smart Meter,2018-03-23,Active
MTR000477,ACCT000477,Smart Meter,2015-01-16,Active
MTR000478,ACCT000478,Smart Meter,2023-07-11,Active
MTR000479,ACCT000479,Smart Meter,2017-06-09,Active
MTR000480,ACCT000480,Smart Meter,2020-04-17,Active
MTR000481,ACCT000481,Smart Meter,2022-08-23,Active
MTR000482,ACCT000482,Smart Meter,2020-06-24,Active
MTR000483,ACCT000483,Legacy Meter,2020-02-19,Active
MTR000484,ACCT000484,Smart Meter,2018-07-17,Active
MTR000485,ACCT000485,Smart Meter,2022-03-04,Active
MTR000486,ACCT000486,Smart Meter,2021-04-02,Active
MTR000487,ACCT000487,Smart Meter,2021-04-08,Active
MTR000488,ACCT000488,Smart Meter,2024-11-02,Active
MTR000489,ACCT000489,Smart Meter,2023-03-26,Active
MTR000490,ACCT000490,Smart Meter,2023-05-23,Active
MTR000491,ACCT000491,Smart Meter,2018-04-30,Active
MTR000492,ACCT000492,Smart Meter,2016-02-04,Active
MTR000493,ACCT000493,Smart Meter,2023-08-26,Active
MTR000494,ACCT000494,Smart Meter,2022-01-11,Active
MTR000495,ACCT000495,Smart Meter,2016-09-17,Active
MTR000496,ACCT000496,Smart Meter,2018-05-06,Active
MTR000497,ACCT000497,Smart Meter,2020-12-28,Active
MTR000498,ACCT000498,Smart Meter,2019-10-14,Active
MTR000499,ACCT000499,Smart Meter,2023-12-17,Active
MTR000500,ACCT000500,Smart Meter,2020-03-19,Active
MTR000501,ACCT000501,Smart Meter,2015-04-11,Active
MTR000502,ACCT000502,Smart Meter,2019-10-21,Active
MTR000503,ACCT000503,Smart Meter,2016-06-06,Active
MTR000504,ACCT000504,Smart Meter,2020-11-26,Active
MTR000505,ACCT000505,Smart Meter,2024-04-09,Active
MTR000506,ACCT000506,Smart Meter,2024-04-27,Active
MTR000507,ACCT000507,Smart Meter,2021-05-26,Active
MTR000508,ACCT000508,Smart Meter,2014-01-19,Active
MTR000509,ACCT000509,Smart Meter,2021-01-13,Active
MTR000510,ACCT000510,Smart Meter,2016-02-23,Active
MTR000511,ACCT000511,Smart Meter,2018-09-03,Active
MTR000512,ACCT000512,Smart Meter,2015-02-19,Active
MTR000513,ACCT000513,Smart Meter,2014-12-30,Active
MTR000514,ACCT000514,Smart Meter,2021-01-19,Active
MTR000515,ACCT000515,Smart Meter,2017-01-08,Active
MTR000516,ACCT000516,Smart Meter,2016-03-06,Active
MTR000517,ACCT000517,Smart Meter,2017-04-28,Active
MTR000518,ACCT000518,Smart Meter,2017-03-17,Active
MTR000519,ACCT000519,Smart Meter,2018-08-26,Active
MTR000520,ACCT000520,Smart Meter,2015-03-19,Active
MTR000521,ACCT000521,Smart Meter,2020-05-01,Active
MTR000522,ACCT000522,Smart Meter,2024-10-18,Active
MTR000523,ACCT000523,Smart Meter,2015-10-12,Active
MTR000524,ACCT000524,Smart Meter,2015-05-24,Active
MTR000525,ACCT000525,Smart Meter,2023-03-27,Active
MTR000526,ACCT000526,Smart Meter,2015-04-11,Active
MTR000527,ACCT000527,Smart Meter,2020-08-09,Active
MTR000528,ACCT000528,Smart Meter,2017-11-23,Active
MTR000529,ACCT000529,Smart Meter,2020-12-15,Active
MTR000530,ACCT000530,Smart Meter,2021-02-02,Active
MTR000531,ACCT000531,Smart Meter,2019-01-14,Active
MTR000532,ACCT000532,Smart Meter,2018-02-12,Active
MTR000533,ACCT000533,Smart Meter,2022-11-14,Inactive
MTR000534,ACCT000534,Smart Meter,2018-06-15,Active
MTR000535,ACCT000535,Smart Meter,2017-01-19,Active
MTR000536,ACCT000536,Smart Meter,2015-12-24,Active
MTR000537,ACCT000537,Smart Meter,2016-04-21,Active
MTR000538,ACCT000538,Legacy Meter,2020-06-05,Active
MTR000539,ACCT000539,Smart Meter,2020-01-31,Active
MTR000540,ACCT000540,Legacy Meter,2015-10-08,Active
MTR000541,ACCT000541,Smart Meter,2023-06-07,Active
MTR000542,ACCT000542,Smart Meter,2014-01-24,Active
MTR000543,ACCT000543,Smart Meter,2022-12-17,Active
MTR000544,ACCT000544,Smart Meter,2016-01-01,Active
MTR000545,ACCT000545,Smart Meter,2014-01-07,Active
MTR000546,ACCT000546,Smart Meter,2022-06-05,Active
MTR000547,ACCT000547,Legacy Meter,2024-02-19,Inactive
MTR000548,ACCT000548,Smart Meter,2022-11-07,Active
MTR000549,ACCT000549,Smart Meter,2018-06-09,Active
MTR000550,ACCT000550,Smart Meter,2022-01-04,Active
MTR000551,ACCT000551,Smart Meter,2017-06-25,Active
MTR000552,ACCT000552,Smart Meter,2014-06-15,Active
MTR000553,ACCT000553,Smart Meter,2015-03-04,Active
MTR000554,ACCT000554,Smart Meter,2020-01-02,Active
MTR000555,ACCT000555,Smart Meter,2018-03-15,Active
MTR000556,ACCT000556,Smart Meter,2023-11-24,Active
MTR000557,ACCT000557,Smart Meter,2016-07-21,Active
MTR000558,ACCT000558,Smart Meter,2020-12-31,Active
MTR000559,ACCT000559,Smart Meter,2022-02-02,Active
MTR000560,ACCT000560,Legacy Meter,2023-01-05,Inactive
MTR000561,ACCT000561,Smart Meter,2021-05-16,Active
MTR000562,ACCT000562,Smart Meter,2018-05-19,Inactive
MTR000563,ACCT000563,Smart Meter,2019-10-25,Active
MTR000564,ACCT000564,Smart Meter,2018-07-25,Active
MTR000565,ACCT000565,Smart Meter,2016-04-03,Active
MTR000566,ACCT000566,Smart Meter,2017-09-04,Active
MTR000567,ACCT000567,Smart Meter,2024-10-19,Active
MTR000568,ACCT000568,Smart Meter,2016-11-27,Active
MTR000569,ACCT000569,Smart Meter,2015-07-20,Active
MTR000570,ACCT000570,Smart Meter,2018-07-24,Active
MTR000571,ACCT000571,Smart Meter,2024-05-29,Active
MTR000572,ACCT000572,Smart Meter,2018-03-18,Active
MTR000573,ACCT000573,Smart Meter,2023-01-31,Active
MTR000574,ACCT000574,Smart Meter,2017-03-09,Active
MTR000575,ACCT000575,Smart Meter,2024-08-15,Active
MTR000576,ACCT000576,Smart Meter,2017-07-05,Active
MTR000577,ACCT000577,Smart Meter,2021-04-18,Removed
MTR000578,ACCT000578,Smart Meter,2020-08-25,Active
MTR000579,ACCT000579,Legacy Meter,2021-12-05,Active
MTR000580,ACCT000580,Smart Meter,2023-09-20,Active
MTR000581,ACCT000581,Smart Meter,2017-04-23,Active
MTR000582,ACCT000582,Smart Meter,2014-10-30,Inactive
MTR000583,ACCT000583,Smart Meter,2018-02-26,Active
MTR000584,ACCT000584,Smart Meter,2016-01-26,Active
MTR000585,ACCT000585,Smart Meter,2014-06-13,Active
MTR000586,ACCT000586,Smart Meter,2018-07-26,Active
MTR000587,ACCT000587,Smart Meter,2017-05-11,Active
MTR000588,ACCT000588,Smart Meter,2023-07-12,Active
MTR000589,ACCT000589,Smart Meter,2017-05-18,Active
MTR000590,ACCT000590,Smart Meter,2019-02-26,Active
MTR000591,ACCT000591,Smart Meter,2019-11-19,Active
MTR000592,ACCT000592,Smart Meter,2023-08-19,Active
MTR000593,ACCT000593,Smart Meter,2016-06-16,Active
MTR000594,ACCT000594,Legacy Meter,2016-02-22,Active
MTR000595,ACCT000595,Smart Meter,2019-06-18,Active
MTR000596,ACCT000596,Smart Meter,2018-05-04,Active
MTR000597,ACCT000597,Smart Meter,2020-08-12,Active
MTR000598,ACCT000598,Smart Meter,2023-01-24,Active
MTR000599,ACCT000599,Smart Meter,2015-12-28,Active
MTR000600,ACCT000600,Smart Meter,2023-03-17,Active
MTR000601,ACCT000601,Smart Meter,2020-08-16,Active
MTR000602,ACCT000602,Smart Meter,2021-12-19,Active
MTR000603,ACCT000603,Smart Meter,2017-12-25,Active
MTR000604,ACCT000604,Smart Meter,2020-05-16,Active
MTR000605,ACCT000605,Smart Meter,2023-09-09,Active
MTR000606,ACCT000606,Smart Meter,2020-06-21,Active
MTR000607,ACCT000607,Smart Meter,2019-07-06,Active
MTR000608,ACCT000608,Smart Meter,2017-01-05,Active
MTR000609,ACCT000609,Smart Meter,2016-03-26,Active
MTR000610,ACCT000610,Smart Meter,2014-05-31,Active
MTR000611,ACCT000611,Smart Meter,2023-06-30,Active
MTR000612,ACCT000612,Smart Meter,2016-10-05,Active
MTR000613,ACCT000613,Smart Meter,2018-02-28,Active
MTR000614,ACCT000614,Smart Meter,2017-08-13,Active
MTR000615,ACCT000615,Smart Meter,2015-10-31,Active
MTR000616,ACCT000616,Smart Meter,2024-05-09,Active
MTR000617,ACCT000617,Smart Meter,2024-11-11,Active
MTR000618,ACCT000618,Smart Meter,2015-02-11,Active
MTR000619,ACCT000619,Smart Meter,2020-05-23,Active
MTR000620,ACCT000620,Smart Meter,2023-10-05,Active
MTR000621,ACCT000621,Smart Meter,2022-02-12,Active
MTR000622,ACCT000622,Smart Meter,2023-11-17,Active
MTR000623,ACCT000623,Smart Meter,2023-08-29,Active
MTR000624,ACCT000624,Smart Meter,2015-05-07,Active
MTR000625,ACCT000625,Smart Meter,2016-10-29,Inactive
MTR000626,ACCT000626,Smart Meter,2019-04-26,Active
MTR000627,ACCT000627,Smart Meter,2017-03-01,Active
MTR000628,ACCT000628,Smart Meter,2017-01-05,Active
MTR000629,ACCT000629,Smart Meter,2021-08-17,Active
MTR000630,ACCT000630,Smart Meter,2019-12-19,Active
MTR000631,ACCT000631,Smart Meter,2016-09-23,Active
MTR000632,ACCT000632,Smart Meter,2019-03-27,Active
MTR000633,ACCT000633,Smart Meter,2017-12-06,Active
MTR000634,ACCT000634,Smart Meter,2017-01-18,Active
MTR000635,ACCT000635,Smart Meter,2020-12-20,Active
MTR000636,ACCT000636,Smart Meter,2024-02-18,Removed
MTR000637,ACCT000637,Smart Meter,2021-04-23,Active
MTR000638,ACCT000638,Smart Meter,2016-06-07,Active
MTR000639,ACCT000639,Smart Meter,2014-12-20,Active
MTR000640,ACCT000640,Smart Meter,2020-05-07,Active
MTR000641,ACCT000641,Smart Meter,2017-11-16,Active
MTR000642,ACCT000642,Smart Meter,2015-03-08,Active
MTR000643,ACCT000643,Smart Meter,2016-01-09,Active
MTR000644,ACCT000644,Smart Meter,2020-11-24,Removed
MTR000645,ACCT000645,Smart Meter,2018-11-15,Active
MTR000646,ACCT000646,Smart Meter,2017-08-24,Active
MTR000647,ACCT000647,Smart Meter,2015-05-23,Active
MTR000648,ACCT000648,Smart Meter,2014-02-24,Active
MTR000649,ACCT000649,Smart Meter,2019-09-16,Inactive
MTR000650,ACCT000650,Smart Meter,2016-06-18,Active
MTR000651,ACCT000651,Smart Meter,2019-10-04,Active
MTR000652,ACCT000652,Smart Meter,2015-06-08,Active
MTR000653,ACCT000653,Smart Meter,2022-02-10,Active
MTR000654,ACCT000654,Smart Meter,2015-04-08,Active
MTR000655,ACCT000655,Smart Meter,2015-11-28,Active
MTR000656,ACCT000656,Smart Meter,2018-02-10,Active
MTR000657,ACCT000657,Smart Meter,2018-11-08,Active
MTR000658,ACCT000658,Smart Meter,2024-08-12,Active
MTR000659,ACCT000659,Legacy Meter,2015-12-17,Active
MTR000660,ACCT000660,Smart Meter,2017-05-19,Active
MTR000661,ACCT000661,Legacy Meter,2023-01-11,Active
MTR000662,ACCT000662,Smart Meter,2022-06-06,Active
MTR000663,ACCT000663,Smart Meter,2021-08-11,Active
MTR000664,ACCT000664,Smart Meter,2019-01-21,Active
MTR000665,ACCT000665,Smart Meter,2023-11-21,Active
MTR000666,ACCT000666,Legacy Meter,2016-09-15,Active
MTR000667,ACCT000667,Smart Meter,2019-01-03,Active
MTR000668,ACCT000668,Smart Meter,2014-07-31,Active
MTR000669,ACCT000669,Legacy Meter,2022-12-05,Active
MTR000670,ACCT000670,Legacy Meter,2022-08-13,Active
MTR000671,ACCT000671,Smart Meter,2016-01-24,Active
MTR000672,ACCT000672,Smart Meter,2022-09-21,Active
MTR000673,ACCT000673,Smart Meter,2024-04-08,Active
MTR000674,ACCT000674,Legacy Meter,2024-02-07,Active
MTR000675,ACCT000675,Smart Meter,2022-10-28,Active
MTR000676,ACCT000676,Smart Meter,2015-03-12,Active
MTR000677,ACCT000677,Smart Meter,2019-03-17,Active
MTR000678,ACCT000678,Smart Meter,2014-03-25,Active
MTR000679,ACCT000679,Legacy Meter,2017-05-20,Active
MTR000680,ACCT000680,Smart Meter,2016-02-18,Active
MTR000681,ACCT000681,Smart Meter,2016-04-13,Active
MTR000682,ACCT000682,Smart Meter,2024-07-19,Inactive
MTR000683,ACCT000683,Smart Meter,2020-11-13,Active
MTR000684,ACCT000684,Smart Meter,2019-05-15,Active
MTR000685,ACCT000685,Legacy Meter,2014-06-26,Active
MTR000686,ACCT000686,Smart Meter,2018-12-12,Active
MTR000687,ACCT000687,Smart Meter,2020-06-17,Active
MTR000688,ACCT000688,Smart Meter,2018-09-14,Active
MTR000689,ACCT000689,Smart Meter,2022-11-05,Active
MTR000690,ACCT000690,Smart Meter,2018-09-21,Active
MTR000691,ACCT000691,Smart Meter,2014-07-05,Active
MTR000692,ACCT000692,Smart Meter,2018-02-03,Active
MTR000693,ACCT000693,Smart Meter,2019-06-03,Inactive
MTR000694,ACCT000694,Legacy Meter,2017-08-25,Active
MTR000695,ACCT000695,Smart Meter,2014-09-03,Active
MTR000696,ACCT000696,Smart Meter,2019-01-27,Active
MTR000697,ACCT000697,Smart Meter,2022-05-23,Removed
MTR000698,ACCT000698,Smart Meter,2015-01-19,Active
MTR000699,ACCT000699,Smart Meter,2022-07-11,Active
MTR000700,ACCT000700,Smart Meter,2014-10-12,Active
MTR000701,ACCT000701,Smart Meter,2022-04-16,Active
MTR000702,ACCT000702,Legacy Meter,2016-09-14,Active
MTR000703,ACCT000703,Smart Meter,2024-12-08,Active
MTR000704,ACCT000704,Smart Meter,2014-10-27,Removed
MTR000705,ACCT000705,Smart Meter,2016-06-19,Active
MTR000706,ACCT000706,Smart Meter,2017-12-30,Active
MTR000707,ACCT000707,Smart Meter,2017-10-24,Active
MTR000708,ACCT000708,Smart Meter,2021-12-31,Active
MTR000709,ACCT000709,Smart Meter,2020-12-08,Active
MTR000710,ACCT000710,Legacy Meter,2020-10-19,Active
MTR000711,ACCT000711,Smart Meter,2016-03-16,Active
MTR000712,ACCT000712,Smart Meter,2023-08-01,Active
MTR000713,ACCT000713,Smart Meter,2020-02-07,Removed
MTR000714,ACCT000714,Smart Meter,2022-01-09,Active
MTR000715,ACCT000715,Smart Meter,2019-04-06,Inactive
MTR000716,ACCT000716,Smart Meter,2016-05-26,Active
MTR000717,ACCT000717,Smart Meter,2015-11-25,Active
MTR000718,ACCT000718,Smart Meter,2020-07-15,Active
MTR000719,ACCT000719,Legacy Meter,2020-12-13,Active
MTR000720,ACCT000720,Smart Meter,2020-12-17,Active
MTR000721,ACCT000721,Smart Meter,2019-06-20,Active
MTR000722,ACCT000722,Smart Meter,2015-12-31,Active
MTR000723,ACCT000723,Smart Meter,2017-04-01,Active
MTR000724,ACCT000724,Smart Meter,2018-05-01,Active
MTR000725,ACCT000725,Smart Meter,2020-11-08,Active
MTR000726,ACCT000726,Smart Meter,2022-08-30,Active
MTR000727,ACCT000727,Smart Meter,2014-04-15,Active
MTR000728,ACCT000728,Smart Meter,2021-07-29,Active
MTR000729,ACCT000729,Smart Meter,2015-03-15,Active
MTR000730,ACCT000730,Smart Meter,2018-03-02,Active
MTR000731,ACCT000731,Smart Meter,2017-09-13,Active
MTR000732,ACCT000732,Smart Meter,2021-05-22,Active
MTR000733,ACCT000733,Smart Meter,2023-11-22,Active
MTR000734,ACCT000734,Legacy Meter,2015-05-24,Active
MTR000735,ACCT000735,Smart Meter,2014-09-08,Active
MTR000736,ACCT000736,Smart Meter,2022-04-01,Active
MTR000737,ACCT000737,Legacy Meter,2017-04-29,Active
MTR000738,ACCT000738,Smart Meter,2019-09-26,Active
MTR000739,ACCT000739,Smart Meter,2016-05-28,Active
MTR000740,ACCT000740,Smart Meter,2017-06-28,Active
MTR000741,ACCT000741,Legacy Meter,2016-10-14,Active
MTR000742,ACCT000742,Smart Meter,2021-09-23,Active
MTR000743,ACCT000743,Smart Meter,2022-01-11,Active
MTR000744,ACCT000744,Smart Meter,2014-03-05,Active
MTR000745,ACCT000745,Smart Meter,2024-09-26,Active
MTR000746,ACCT000746,Smart Meter,2014-11-16,Active
MTR000747,ACCT000747,Smart Meter,2016-05-09,Active
MTR000748,ACCT000748,Smart Meter,2021-09-28,Active
MTR000749,ACCT000749,Legacy Meter,2018-03-28,Active
MTR000750,ACCT000750,Smart Meter,2023-03-18,Active
MTR000751,ACCT000751,Smart Meter,2019-09-08,Active
MTR000752,ACCT000752,Smart Meter,2018-08-02,Active
MTR000753,ACCT000753,Smart Meter,2015-03-13,Active
MTR000754,ACCT000754,Smart Meter,2019-06-13,Active
MTR000755,ACCT000755,Smart Meter,2018-06-09,Active
MTR000756,ACCT000756,Smart Meter,2024-01-06,Active
MTR000757,ACCT000757,Smart Meter,2016-02-02,Active
MTR000758,ACCT000758,Smart Meter,2016-01-06,Active
MTR000759,ACCT000759,Smart Meter,2022-07-16,Active
MTR000760,ACCT000760,Smart Meter,2023-07-21,Active
MTR000761,ACCT000761,Legacy Meter,2024-01-13,Active
MTR000762,ACCT000762,Smart Meter,2020-11-03,Active
MTR000763,ACCT000763,Smart Meter,2015-09-25,Active
MTR000764,ACCT000764,Smart Meter,2018-04-28,Active
MTR000765,ACCT000765,Smart Meter,2024-03-18,Active
MTR000766,ACCT000766,Smart Meter,2022-08-12,Active
MTR000767,ACCT000767,Smart Meter,2016-12-12,Active
MTR000768,ACCT000768,Smart Meter,2020-03-30,Active
MTR000769,ACCT000769,Smart Meter,2019-01-05,Active
MTR000770,ACCT000770,Smart Meter,2019-03-14,Active
MTR000771,ACCT000771,Smart Meter,2014-07-19,Active
MTR000772,ACCT000772,Smart Meter,2015-11-05,Active
MTR000773,ACCT000773,Smart Meter,2015-07-03,Active
MTR000774,ACCT000774,Smart Meter,2016-07-25,Active
MTR000775,ACCT000775,Smart Meter,2019-11-15,Active
MTR000776,ACCT000776,Smart Meter,2014-02-18,Active
MTR000777,ACCT000777,Smart Meter,2016-06-14,Active
MTR000778,ACCT000778,Smart Meter,2021-01-13,Active
MTR000779,ACCT000779,Smart Meter,2019-09-19,Active
MTR000780,ACCT000780,Smart Meter,2016-07-02,Active
MTR000781,ACCT000781,Smart Meter,2017-03-22,Inactive
MTR000782,ACCT000782,Smart Meter,2022-09-13,Active
MTR000783,ACCT000783,Smart Meter,2021-02-13,Active
MTR000784,ACCT000784,Smart Meter,2015-11-07,Active
MTR000785,ACCT000785,Smart Meter,2016-02-09,Active
MTR000786,ACCT000786,Smart Meter,2014-07-30,Active
MTR000787,ACCT000787,Smart Meter,2022-12-18,Active
MTR000788,ACCT000788,Smart Meter,2020-10-16,Active
MTR000789,ACCT000789,Smart Meter,2021-07-17,Active
MTR000790,ACCT000790,Smart Meter,2021-02-25,Active
MTR000791,ACCT000791,Smart Meter,2014-05-27,Active
MTR000792,ACCT000792,Smart Meter,2018-03-03,Active
MTR000793,ACCT000793,Smart Meter,2020-05-18,Active
MTR000794,ACCT000794,Legacy Meter,2023-04-05,Active
MTR000795,ACCT000795,Smart Meter,2021-09-03,Active
MTR000796,ACCT000796,Smart Meter,2022-07-20,Active
MTR000797,ACCT000797,Smart Meter,2015-05-10,Active
MTR000798,ACCT000798,Smart Meter,2020-09-22,Active
MTR000799,ACCT000799,Smart Meter,2018-07-08,Active
MTR000800,ACCT000800,Smart Meter,2020-05-09,Active
MTR000801,ACCT000801,Smart Meter,2020-11-10,Active
MTR000802,ACCT000802,Smart Meter,2017-02-17,Active
MTR000803,ACCT000803,Smart Meter,2024-04-30,Active
MTR000804,ACCT000804,Smart Meter,2014-02-15,Inactive
MTR000805,ACCT000805,Smart Meter,2023-01-28,Inactive
MTR000806,ACCT000806,Smart Meter,2014-11-07,Active
MTR000807,ACCT000807,Smart Meter,2021-02-22,Active
MTR000808,ACCT000808,Smart Meter,2014-11-27,Active
MTR000809,ACCT000809,Smart Meter,2014-01-11,Active
MTR000810,ACCT000810,Smart Meter,2016-06-26,Active
MTR000811,ACCT000811,Smart Meter,2023-07-28,Active
MTR000812,ACCT000812,Smart Meter,2022-07-17,Active
MTR000813,ACCT000813,Smart Meter,2017-11-01,Active
MTR000814,ACCT000814,Smart Meter,2018-05-11,Active
MTR000815,ACCT000815,Smart Meter,2014-01-08,Active
MTR000816,ACCT000816,Smart Meter,2016-09-10,Active
MTR000817,ACCT000817,Smart Meter,2023-11-07,Active
MTR000818,ACCT000818,Smart Meter,2018-10-17,Active
MTR000819,ACCT000819,Smart Meter,2017-10-25,Active
MTR000820,ACCT000820,Smart Meter,2023-08-13,Active
MTR000821,ACCT000821,Legacy Meter,2024-06-25,Active
MTR000822,ACCT000822,Smart Meter,2015-07-20,Active
MTR000823,ACCT000823,Smart Meter,2023-09-26,Inactive
MTR000824,ACCT000824,Smart Meter,2020-05-09,Active
MTR000825,ACCT000825,Smart Meter,2022-03-08,Active
MTR000826,ACCT000826,Smart Meter,2016-06-19,Active
MTR000827,ACCT000827,Smart Meter,2019-12-19,Active
MTR000828,ACCT000828,Smart Meter,2023-11-02,Active
MTR000829,ACCT000829,Smart Meter,2021-08-03,Active
MTR000830,ACCT000830,Smart Meter,2021-05-05,Active
MTR000831,ACCT000831,Smart Meter,2014-04-24,Active
MTR000832,ACCT000832,Smart Meter,2015-06-16,Active
MTR000833,ACCT000833,Smart Meter,2018-03-03,Active
MTR000834,ACCT000834,Smart Meter,2023-05-04,Active
MTR000835,ACCT000835,Smart Meter,2016-11-10,Active
MTR000836,ACCT000836,Smart Meter,2018-10-10,Removed
MTR000837,ACCT000837,Smart Meter,2014-02-02,Active
MTR000838,ACCT000838,Smart Meter,2014-05-13,Active
MTR000839,ACCT000839,Smart Meter,2022-02-15,Active
MTR000840,ACCT000840,Smart Meter,2018-09-23,Active
MTR000841,ACCT000841,Smart Meter,2016-09-01,Active
MTR000842,ACCT000842,Smart Meter,2014-01-26,Active
MTR000843,ACCT000843,Smart Meter,2023-05-29,Active
MTR000844,ACCT000844,Smart Meter,2021-04-02,Active
MTR000845,ACCT000845,Smart Meter,2022-08-30,Active
MTR000846,ACCT000846,Smart Meter,2015-06-29,Active
MTR000847,ACCT000847,Smart Meter,2017-06-15,Active
MTR000848,ACCT000848,Smart Meter,2019-08-28,Active
MTR000849,ACCT000849,Smart Meter,2023-02-28,Active
MTR000850,ACCT000850,Smart Meter,2016-07-22,Active
MTR000851,ACCT000851,Smart Meter,2020-05-25,Active
MTR000852,ACCT000852,Smart Meter,2016-11-16,Active
MTR000853,ACCT000853,Smart Meter,2016-03-27,Active
MTR000854,ACCT000854,Smart Meter,2023-08-07,Active
MTR000855,ACCT000855,Smart Meter,2019-04-19,Active
MTR000856,ACCT000856,Smart Meter,2014-04-18,Active
MTR000857,ACCT000857,Smart Meter,2022-04-09,Active
MTR000858,ACCT000858,Smart Meter,2016-08-05,Active
MTR000859,ACCT000859,Smart Meter,2016-01-08,Active
MTR000860,ACCT000860,Smart Meter,2020-06-29,Active
MTR000861,ACCT000861,Smart Meter,2021-12-24,Removed
MTR000862,ACCT000862,Smart Meter,2023-11-12,Active
MTR000863,ACCT000863,Smart Meter,2021-08-14,Active
MTR000864,ACCT000864,Smart Meter,2016-03-03,Active
MTR000865,ACCT000865,Smart Meter,2022-09-11,Active
MTR000866,ACCT000866,Smart Meter,2019-02-11,Removed
MTR000867,ACCT000867,Smart Meter,2017-09-17,Active
MTR000868,ACCT000868,Smart Meter,2017-10-17,Active
MTR000869,ACCT000869,Smart Meter,2024-12-06,Active
MTR000870,ACCT000870,Smart Meter,2014-10-16,Active
MTR000871,ACCT000871,Smart Meter,2018-01-07,Active
MTR000872,ACCT000872,Smart Meter,2016-11-26,Active
MTR000873,ACCT000873,Smart Meter,2017-10-03,Active
MTR000874,ACCT000874,Smart Meter,2022-01-18,Active
MTR000875,ACCT000875,Smart Meter,2024-06-24,Active
MTR000876,ACCT000876,Smart Meter,2014-02-12,Active
MTR000877,ACCT000877,Smart Meter,2017-02-23,Active
MTR000878,ACCT000878,Smart Meter,2019-08-19,Active
MTR000879,ACCT000879,Smart Meter,2023-11-07,Active
