account_id,customer_id,premise_id,service_type,customer_segment,county,account_status,rate_plan_id
ACCT000296,CUST000296,PREM000296,Electric,Residential,SANTA CLARA,Inactive,R-RES-TOU
ACCT000297,CUST000297,PREM000297,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000298,CUST000298,PREM000298,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT000299,CUST000299,PREM000299,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000300,CUST000300,PREM000300,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000301,CUST000301,PREM000301,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT000302,CUST000302,PREM000302,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000303,CUST000303,PREM000303,Electric,Residential,MADERA,Active,R-RES-TOU
ACCT000304,CUST000304,PREM000304,Electric,Residential,SONOMA,Pending Close,R-RES-TOU
ACCT000305,CUST000305,PREM000305,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000306,CUST000306,PREM000306,Electric,"Transportation, Communications, & Utilities",PLACER,Active,R-TCU-GEN
ACCT000307,CUST000307,PREM000307,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000308,CUST000308,PREM000308,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000309,CUST000309,PREM000309,Electric,Commercial,SONOMA,Active,R-COM-GEN
ACCT000310,CUST000310,PREM000310,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT000311,CUST000311,PREM000311,Electric,Residential,SAN MATEO,Inactive,R-RES-TOU
ACCT000312,CUST000312,PREM000312,Electric,Residential,EL DORADO,Active,R-RES-TOU
ACCT000313,CUST000313,PREM000313,Electric,Residential,YOLO,Inactive,R-RES-TOU
ACCT000314,CUST000314,PREM000314,Electric,Agriculture And Water Pumping,KINGS,Active,R-AGR-PUMP
ACCT000315,CUST000315,PREM000315,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT000316,CUST000316,PREM000316,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000317,CUST000317,PREM000317,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000318,CUST000318,PREM000318,Electric,Residential,LAKE,Active,R-RES-TOU
ACCT000319,CUST000319,PREM000319,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000320,CUST000320,PREM000320,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT000321,CUST000321,PREM000321,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000322,CUST000322,PREM000322,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000323,CUST000323,PREM000323,Electric,Residential,KERN,Inactive,R-RES-TOU
ACCT000324,CUST000324,PREM000324,Electric,Residential,YUBA,Active,R-RES-TOU
ACCT000325,CUST000325,PREM000325,Electric,Agriculture And Water Pumping,CONTRA COSTA,Active,R-AGR-PUMP
ACCT000326,CUST000326,PREM000326,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT000327,CUST000327,PREM000327,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000328,CUST000328,PREM000328,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000329,CUST000329,PREM000329,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000330,CUST000330,PREM000330,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000331,CUST000331,PREM000331,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000332,CUST000332,PREM000332,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000333,CUST000333,PREM000333,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000334,CUST000334,PREM000334,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000335,CUST000335,PREM000335,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT000336,CUST000336,PREM000336,Electric,Residential,PLUMAS,Active,R-RES-TOU
ACCT000337,CUST000337,PREM000337,Electric,Commercial,SAN MATEO,Active,R-COM-GEN
ACCT000338,CUST000338,PREM000338,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT000339,CUST000339,PREM000339,Electric,Residential,CALAVERAS,Active,R-RES-TOU
ACCT000340,CUST000340,PREM000340,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000341,CUST000341,PREM000341,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT000342,CUST000342,PREM000342,Electric,Residential,NAPA,Active,R-RES-TOU
ACCT000343,CUST000343,PREM000343,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000344,CUST000344,PREM000344,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000345,CUST000345,PREM000345,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT000346,CUST000346,PREM000346,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT000347,CUST000347,PREM000347,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000348,CUST000348,PREM000348,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000349,CUST000349,PREM000349,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000350,CUST000350,PREM000350,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT000351,CUST000351,PREM000351,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT000352,CUST000352,PREM000352,Electric,Commercial,YUBA,Active,R-COM-GEN
ACCT000353,CUST000353,PREM000353,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000354,CUST000354,PREM000354,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT000355,CUST000355,PREM000355,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT000356,CUST000356,PREM000356,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000357,CUST000357,PREM000357,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000358,CUST000358,PREM000358,Electric,Residential,HUMBOLDT,Active,R-RES-TOU
ACCT000359,CUST000359,PREM000359,Electric,Industrial,BUTTE,Active,R-IND-GEN
ACCT000360,CUST000360,PREM000360,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000361,CUST000361,PREM000361,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT000362,CUST000362,PREM000362,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000363,CUST000363,PREM000363,Electric,Residential,SAN FRANCISCO,Inactive,R-RES-TOU
ACCT000364,CUST000364,PREM000364,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT000365,CUST000365,PREM000365,Electric,Industrial,PLACER,Active,R-IND-GEN
ACCT000366,CUST000366,PREM000366,Electric,Residential,SHASTA,Active,R-RES-TOU
ACCT000367,CUST000367,PREM000367,Electric,Agriculture And Water Pumping,EL DORADO,Active,R-AGR-PUMP
ACCT000368,CUST000368,PREM000368,Electric,Commercial,MARIN,Active,R-COM-GEN
ACCT000369,CUST000369,PREM000369,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT000370,CUST000370,PREM000370,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000371,CUST000371,PREM000371,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000372,CUST000372,PREM000372,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT000373,CUST000373,PREM000373,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000374,CUST000374,PREM000374,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT000375,CUST000375,PREM000375,Electric,Residential,KERN,Pending Close,R-RES-TOU
ACCT000376,CUST000376,PREM000376,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT000377,CUST000377,PREM000377,Electric,Commercial,SAN FRANCISCO,Active,R-COM-GEN
ACCT000378,CUST000378,PREM000378,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT000379,CUST000379,PREM000379,Electric,Commercial,SAN JOAQUIN,Active,R-COM-GEN
ACCT000380,CUST000380,PREM000380,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000381,CUST000381,PREM000381,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000382,CUST000382,PREM000382,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000383,CUST000383,PREM000383,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000384,CUST000384,PREM000384,Electric,Commercial,CONTRA COSTA,Active,R-COM-GEN
ACCT000385,CUST000385,PREM000385,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT000386,CUST000386,PREM000386,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT000387,CUST000387,PREM000387,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000388,CUST000388,PREM000388,Electric,Residential,KINGS,Inactive,R-RES-TOU
ACCT000389,CUST000389,PREM000389,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT000390,CUST000390,PREM000390,Electric,Commercial,MONTEREY,Active,R-COM-GEN
ACCT000391,CUST000391,PREM000391,Electric,Mining,SANTA CLARA,Active,R-MIN-GEN
ACCT000392,CUST000392,PREM000392,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT000393,CUST000393,PREM000393,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT000394,CUST000394,PREM000394,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT000395,CUST000395,PREM000395,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT000396,CUST000396,PREM000396,Electric,Industrial,MARIN,Active,R-IND-GEN
ACCT000397,CUST000397,PREM000397,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT000398,CUST000398,PREM000398,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000399,CUST000399,PREM000399,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000400,CUST000400,PREM000400,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT000401,CUST000401,PREM000401,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000402,CUST000402,PREM000402,Electric,Commercial,KINGS,Active,R-COM-GEN
ACCT000403,CUST000403,PREM000403,Electric,Residential,LAKE,Active,R-RES-TOU
ACCT000404,CUST000404,PREM000404,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT000405,CUST000405,PREM000405,Electric,Residential,SAN MATEO,Inactive,R-RES-TOU
ACCT000406,CUST000406,PREM000406,Electric,Commercial,SONOMA,Active,R-COM-GEN
ACCT000407,CUST000407,PREM000407,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT000408,CUST000408,PREM000408,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000409,CUST000409,PREM000409,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT000410,CUST000410,PREM000410,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT000411,CUST000411,PREM000411,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT000412,CUST000412,PREM000412,Electric,Agriculture And Water Pumping,ALAMEDA,Active,R-AGR-PUMP
ACCT000413,CUST000413,PREM000413,Electric,Agriculture And Water Pumping,SOLANO,Active,R-AGR-PUMP
ACCT000414,CUST000414,PREM000414,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000415,CUST000415,PREM000415,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000416,CUST000416,PREM000416,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000417,CUST000417,PREM000417,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT000418,CUST000418,PREM000418,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000419,CUST000419,PREM000419,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000420,CUST000420,PREM000420,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000421,CUST000421,PREM000421,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000422,CUST000422,PREM000422,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000423,CUST000423,PREM000423,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT000424,CUST000424,PREM000424,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000425,CUST000425,PREM000425,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000426,CUST000426,PREM000426,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT000427,CUST000427,PREM000427,Electric,Residential,SHASTA,Active,R-RES-TOU
ACCT000428,CUST000428,PREM000428,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT000429,CUST000429,PREM000429,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT000430,CUST000430,PREM000430,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT000431,CUST000431,PREM000431,Electric,Residential,EL DORADO,Active,R-RES-TOU
ACCT000432,CUST000432,PREM000432,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000433,CUST000433,PREM000433,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT000434,CUST000434,PREM000434,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000435,CUST000435,PREM000435,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT000436,CUST000436,PREM000436,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT000437,CUST000437,PREM000437,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000438,CUST000438,PREM000438,Electric,Commercial,SAN JOAQUIN,Active,R-COM-GEN
ACCT000439,CUST000439,PREM000439,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000440,CUST000440,PREM000440,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT000441,CUST000441,PREM000441,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000442,CUST000442,PREM000442,Electric,"Transportation, Communications, & Utilities",SANTA CLARA,Active,R-TCU-GEN
ACCT000443,CUST000443,PREM000443,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000444,CUST000444,PREM000444,Electric,Residential,NAPA,Inactive,R-RES-TOU
ACCT000445,CUST000445,PREM000445,Electric,Commercial,CONTRA COSTA,Active,R-COM-GEN
ACCT000446,CUST000446,PREM000446,Electric,Industrial,SANTA CLARA,Active,R-IND-GEN
ACCT000447,CUST000447,PREM000447,Electric,"Transportation, Communications, & Utilities",SAN MATEO,Active,R-TCU-GEN
ACCT000448,CUST000448,PREM000448,Electric,Residential,SANTA CRUZ,Active,R-RES-TOU
ACCT000449,CUST000449,PREM000449,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT000450,CUST000450,PREM000450,Electric,Residential,SANTA CLARA,Pending Close,R-RES-TOU
ACCT000451,CUST000451,PREM000451,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000452,CUST000452,PREM000452,Electric,Residential,ALAMEDA,Inactive,R-RES-TOU
ACCT000453,CUST000453,PREM000453,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000454,CUST000454,PREM000454,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT000455,CUST000455,PREM000455,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT000456,CUST000456,PREM000456,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000457,CUST000457,PREM000457,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT000458,CUST000458,PREM000458,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000459,CUST000459,PREM000459,Electric,Residential,HUMBOLDT,Active,R-RES-TOU
ACCT000460,CUST000460,PREM000460,Electric,Residential,NAPA,Active,R-RES-TOU
ACCT000461,CUST000461,PREM000461,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT000462,CUST000462,PREM000462,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000463,CUST000463,PREM000463,Electric,Residential,CONTRA COSTA,Inactive,R-RES-TOU
ACCT000464,CUST000464,PREM000464,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000465,CUST000465,PREM000465,Electric,Agriculture And Water Pumping,ALAMEDA,Active,R-AGR-PUMP
ACCT000466,CUST000466,PREM000466,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000467,CUST000467,PREM000467,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT000468,CUST000468,PREM000468,Electric,Commercial,BUTTE,Active,R-COM-GEN
ACCT000469,CUST000469,PREM000469,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT000470,CUST000470,PREM000470,Electric,Agriculture And Water Pumping,SAN MATEO,Active,R-AGR-PUMP
ACCT000471,CUST000471,PREM000471,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT000472,CUST000472,PREM000472,Electric,Agriculture And Water Pumping,ALAMEDA,Active,R-AGR-PUMP
ACCT000473,CUST000473,PREM000473,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000474,CUST000474,PREM000474,Electric,Commercial,FRESNO,Active,R-COM-GEN
ACCT000475,CUST000475,PREM000475,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000476,CUST000476,PREM000476,Electric,Mining,KERN,Active,R-MIN-GEN
ACCT000477,CUST000477,PREM000477,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000478,CUST000478,PREM000478,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT000479,CUST000479,PREM000479,Electric,Agriculture And Water Pumping,MERCED,Active,R-AGR-PUMP
ACCT000480,CUST000480,PREM000480,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000481,CUST000481,PREM000481,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT000482,CUST000482,PREM000482,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000483,CUST000483,PREM000483,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000484,CUST000484,PREM000484,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT000485,CUST000485,PREM000485,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT000486,CUST000486,PREM000486,Electric,Commercial,SHASTA,Active,R-COM-GEN
ACCT000487,CUST000487,PREM000487,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000488,CUST000488,PREM000488,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT000489,CUST000489,PREM000489,Electric,Agriculture And Water Pumping,EL DORADO,Active,R-AGR-PUMP
ACCT000490,CUST000490,PREM000490,Electric,Commercial,YOLO,Active,R-COM-GEN
ACCT000491,CUST000491,PREM000491,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000492,CUST000492,PREM000492,Electric,Residential,MADERA,Active,R-RES-TOU
ACCT000493,CUST000493,PREM000493,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT000494,CUST000494,PREM000494,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000495,CUST000495,PREM000495,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000496,CUST000496,PREM000496,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT000497,CUST000497,PREM000497,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT000498,CUST000498,PREM000498,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT000499,CUST000499,PREM000499,Electric,Agriculture And Water Pumping,SAN FRANCISCO,Active,R-AGR-PUMP
ACCT000500,CUST000500,PREM000500,Electric,"Transportation, Communications, & Utilities",SANTA BARBARA,Active,R-TCU-GEN
ACCT000501,CUST000501,PREM000501,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT000502,CUST000502,PREM000502,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000503,CUST000503,PREM000503,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000504,CUST000504,PREM000504,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT000505,CUST000505,PREM000505,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000506,CUST000506,PREM000506,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000507,CUST000507,PREM000507,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT000508,CUST000508,PREM000508,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT000509,CUST000509,PREM000509,Electric,Industrial,ALAMEDA,Active,R-IND-GEN
ACCT000510,CUST000510,PREM000510,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000511,CUST000511,PREM000511,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000512,CUST000512,PREM000512,Electric,Residential,MENDOCINO,Active,R-RES-TOU
ACCT000513,CUST000513,PREM000513,Electric,Industrial,MONTEREY,Active,R-IND-GEN
ACCT000514,CUST000514,PREM000514,Electric,Commercial,FRESNO,Active,R-COM-GEN
ACCT000515,CUST000515,PREM000515,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000516,CUST000516,PREM000516,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT000517,CUST000517,PREM000517,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT000518,CUST000518,PREM000518,Electric,Commercial,MERCED,Active,R-COM-GEN
ACCT000519,CUST000519,PREM000519,Electric,"Transportation, Communications, & Utilities",SANTA CLARA,Active,R-TCU-GEN
ACCT000520,CUST000520,PREM000520,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT000521,CUST000521,PREM000521,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT000522,CUST000522,PREM000522,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT000523,CUST000523,PREM000523,Electric,Agriculture And Water Pumping,SANTA BARBARA,Active,R-AGR-PUMP
ACCT000524,CUST000524,PREM000524,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT000525,CUST000525,PREM000525,Electric,Commercial,PLACER,Active,R-COM-GEN
ACCT000526,CUST000526,PREM000526,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000527,CUST000527,PREM000527,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT000528,CUST000528,PREM000528,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000529,CUST000529,PREM000529,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000530,CUST000530,PREM000530,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT000531,CUST000531,PREM000531,Electric,Commercial,SAN FRANCISCO,Active,R-COM-GEN
ACCT000532,CUST000532,PREM000532,Electric,Streetlighting,SANTA CLARA,Active,R-STLIGHT
ACCT000533,CUST000533,PREM000533,Electric,Streetlighting,FRESNO,Inactive,R-STLIGHT
ACCT000534,CUST000534,PREM000534,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT000535,CUST000535,PREM000535,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000536,CUST000536,PREM000536,Electric,Industrial,SANTA CLARA,Active,R-IND-GEN
ACCT000537,CUST000537,PREM000537,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT000538,CUST000538,PREM000538,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT000539,CUST000539,PREM000539,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT000540,CUST000540,PREM000540,Electric,Residential,KERN,Active,R-RES-TOU
ACCT000541,CUST000541,PREM000541,Electric,Agriculture And Water Pumping,SANTA CLARA,Active,R-AGR-PUMP
ACCT000542,CUST000542,PREM000542,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT000543,CUST000543,PREM000543,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT000544,CUST000544,PREM000544,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT000545,CUST000545,PREM000545,Electric,Residential,SANTA CRUZ,Active,R-RES-TOU
ACCT000546,CUST000546,PREM000546,Electric,Residential,GLENN,Active,R-RES-TOU
ACCT000547,CUST000547,PREM000547,Electric,Residential,SANTA CLARA,Inactive,R-RES-TOU
ACCT000548,CUST000548,PREM000548,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT000549,CUST000549,PREM000549,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000550,CUST000550,PREM000550,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT000551,CUST000551,PREM000551,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT000552,CUST000552,PREM000552,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT000553,CUST000553,PREM000553,Electric,Residential,SUTTER,Active,R-RES-TOU
